u,v,key,score_weighted_by_main,score_weighted_by_sub,SU_foot,SU_highway,SU_ALLEY,SU_width,SU_lit,SU_maxspeed,SU_segregated,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_sidewalk_ratio,SU_FROM_IMAGES_greenery_ratio,SU_FROM_IMAGES_road_condition,SU_FROM_IMAGES_has_traffic_light,SU_FROM_IMAGES_has_crosswalk,SU_FROM_IMAGES_obstruction_density,MU_convenience,MU_traffic_volume,MU_traffic_speed,MU_attractiveness,MU_accident_risk,MU_safety_of_sidewalks,MU_safety_of_crossings
237028869,242433512,0,-3.3523367458619995,-3.352336745862,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5770139909282566,-0.0972757777398624,0.0,0.0,-1.0,-0.1780469771938804,-0.1780469771938804,-0.5,0.0,-0.0972757777398624,0.0,-1.5770139909282566,-1.0
237028869,3734678706,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
237028869,237029128,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
237028869,242433523,0,-0.5,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
476288605,476288606,0,-2.4715357702253526,-2.4715357702253526,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6434224598930482,-0.19228618122389685,0.0,0.0,0.0,-0.13582712910840744,-0.13582712910840744,-0.5,0.0,-0.19228618122389685,0.0,-1.6434224598930482,0.0
476288605,242433512,0,-0.31235377198272596,-0.31235377198272596,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.6294216732172937,-0.07299382716049396,0.0,0.0,0.0,-0.1099382716049383,-0.1099382716049383,-0.5,0.0,-0.07299382716049396,0.0,0.3705783267827063,0.0
476288605,3734678706,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
476288605,242433511,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
11988912516,3734678706,0,-2.241809448303771,-2.2418094483037714,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5609527381845463,-0.0428096156584552,0.0,0.0,0.0,-0.13804709446076968,-0.13804709446076968,-0.5,0.0,-0.0428096156584552,0.0,-1.5609527381845463,0.0
11988912516,3734678707,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
242433512,237029129,0,-2.977617997554325,-2.977617997554325,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6483891407125798,-0.14441932316672212,0.0,-0.5,0.0,-0.18480953367502273,-0.18480953367502273,-0.5,-0.5,-0.14441932316672212,0.0,-1.6483891407125797,0.0
242433512,237028869,0,-3.3523367458619995,-3.352336745862,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5770139909282566,-0.0972757777398624,0.0,0.0,-1.0,-0.1780469771938804,-0.1780469771938804,-0.5,0.0,-0.0972757777398624,0.0,-1.5770139909282566,-1.0
242433512,476288605,0,-0.31235377198272596,-0.31235377198272596,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.6294216732172937,-0.07299382716049396,0.0,0.0,0.0,-0.1099382716049383,-0.1099382716049383,-0.5,0.0,-0.07299382716049396,0.0,0.3705783267827063,0.0
237029128,237028869,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
237029128,2276401780,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
242433523,237028869,0,-0.5,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
242433523,242433522,0,-1.311416499121746,-1.311416499121746,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.528343023255814,-0.15460741293996827,0.0,0.0,0.0,-0.12846606292596396,-0.12846606292596396,-0.5,0.0,-0.15460741293996827,0.0,-0.528343023255814,0.0
2276401780,237029128,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
237029129,237028632,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
237029129,242433512,0,-2.977617997554325,-2.977617997554325,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6483891407125798,-0.14441932316672212,0.0,-0.5,0.0,-0.18480953367502273,-0.18480953367502273,-0.5,-0.5,-0.14441932316672212,0.0,-1.6483891407125797,0.0
237029129,476288606,0,-0.5580719876010457,-0.5580719876010456,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.578380706287683,-0.3278173850480738,0.0,0.0,0.0,-0.1518738962652888,-0.1518738962652888,-0.5,0.0,-0.3278173850480738,0.0,0.4216192937123169,0.0
237029129,5407430085,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
237028632,320130376,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
237028632,237029129,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
476288606,5407401824,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
476288606,237029129,0,-0.5580719876010457,-0.5580719876010456,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.578380706287683,-0.3278173850480738,0.0,0.0,0.0,-0.1518738962652888,-0.1518738962652888,-0.5,0.0,-0.3278173850480738,0.0,0.4216192937123169,0.0
476288606,476288605,0,-2.4715357702253526,-2.4715357702253526,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6434224598930482,-0.19228618122389685,0.0,0.0,0.0,-0.13582712910840744,-0.13582712910840744,-0.5,0.0,-0.19228618122389685,0.0,-1.6434224598930482,0.0
476288606,242433435,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
5407430085,237029129,0,-1.5,-1.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0
237030042,6536873939,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237030042,11695205838,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237030042,1467930403,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
237030042,237030041,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6536873939,476288609,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6536873939,237030042,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11695205838,394430480,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11695205838,237030042,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11695205838,11695205833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467930403,7185447798,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
1467930403,237030042,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
237030041,5407445806,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
237030041,237030042,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237030041,6698676285,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
237030041,12009645311,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
476288609,6536873942,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
476288609,6536873939,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
476288609,237029448,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6536873942,6536873943,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6536873942,476288609,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237029448,476288609,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237029448,1467930450,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237029448,10912848605,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0
242433493,242433494,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
242433494,242433510,0,-0.1618840298394686,-0.1618840298394686,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.45940037476577134,-0.07861039111764478,0.0,0.0,0.0,-0.12387326395605247,-0.12387326395605247,-0.5,0.0,-0.07861039111764478,0.0,0.5405996252342287,0.0
242433494,242433435,0,-0.25302144947798577,-0.25302144947798577,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.5511257386491137,-0.034278263268095244,0.0,0.0,0.0,-0.1676174475607768,-0.1676174475607768,-0.5,0.0,-0.034278263268095244,0.0,0.44887426135088626,0.0
242433494,242433493,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
242433494,237028629,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
242433435,616138707,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
242433435,476288606,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
242433435,242433511,0,-0.23615626609940754,-0.23615626609940754,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.47246922024623805,-0.08052493109496361,0.0,-0.5,-1.0,-0.18316211475820598,-0.18316211475820598,0.0,0.5,-0.08052493109496361,0.0,0.5275307797537621,-1.0
242433435,242433494,0,-0.25302144947798577,-0.25302144947798577,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.5511257386491137,-0.034278263268095244,0.0,0.0,0.0,-0.1676174475607768,-0.1676174475607768,-0.5,0.0,-0.034278263268095244,0.0,0.44887426135088626,0.0
237028629,237028032,0,-0.9510950402501674,-0.9510950402501676,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.5658914728682172,-0.17985666520690402,0.0,-0.5,0.0,-0.20534690217504636,-0.20534690217504636,-0.5,-0.5,-0.17985666520690402,0.0,0.43410852713178283,0.0
237028629,242433494,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
237028629,237028029,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
237028629,11989011324,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
9985809969,242433511,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
9985809969,242433510,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
237030038,11696372066,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
237030038,11696372058,0,-0.47916882976548103,-0.47916882976548103,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.6041766109785203,-0.20110804473678745,0.0,0.0,0.0,-0.1738841740501733,-0.1738841740501733,-0.5,0.0,-0.20110804473678745,0.0,0.39582338902147973,0.0
237030038,11696372065,0,-1.404825028092855,-1.404825028092855,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.4050143025408043,-0.1248580441640379,0.0,0.0,-1.0,-0.37495268138801263,-0.37495268138801263,-0.5,0.0,-0.1248580441640379,0.0,0.5949856974591956,-1.0
237030038,242433681,0,-1.4795285463940824,-1.4795285463940826,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.4233159158310973,-0.2087044716544385,0.0,0.0,-1.0,-0.3475081589085466,-0.3475081589085466,-0.5,0.0,-0.2087044716544385,0.0,0.5766840841689027,-1.0
11696372066,242433675,0,-0.04226376555891165,-0.04226376555891165,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.28467776355100294,-0.11356977482738129,0.0,0.0,0.0,-0.14401622718052742,-0.14401622718052742,-0.5,0.0,-0.11356977482738129,0.0,0.7153222364489971,0.0
11696372066,237030038,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
11696372058,237028027,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
11696372058,237030038,0,-0.47916882976548103,-0.47916882976548103,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.6041766109785203,-0.20110804473678745,0.0,0.0,0.0,-0.1738841740501733,-0.1738841740501733,-0.5,0.0,-0.20110804473678745,0.0,0.39582338902147973,0.0
11696372058,11696372059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242433681,8603600420,0,0.3870927781458755,0.3870927781458755,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.17169998582163615,-0.22421855771597343,0.0,0.0,-1.0,-0.21698867831651492,-0.21698867831651492,0.0,1.0,-0.22421855771597343,0.0,0.8283000141783639,-1.0
242433681,237030038,0,-1.4795285463940824,-1.4795285463940826,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.4233159158310973,-0.2087044716544385,0.0,0.0,-1.0,-0.3475081589085466,-0.3475081589085466,-0.5,0.0,-0.2087044716544385,0.0,0.5766840841689027,-1.0
242433681,11988912517,0,-1.1948094404752583,-1.1948094404752583,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.3286627597229621,-0.22140912841313054,0.0,0.0,-1.0,-0.14473755233916552,-0.14473755233916552,-0.5,0.0,-0.22140912841313054,0.0,0.6713372402770379,-1.0
242433681,242433674,0,1.2269901944325352,1.2269901944325352,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.4375335120643431,-0.10490202138839089,0.0,0.0,0.0,-0.2305742721147308,-0.2305742721147308,0.0,1.0,-0.10490202138839089,0.0,0.5624664879356569,0.0
242433675,5837334251,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
242433675,11696372066,0,-0.04226376555891165,-0.04226376555891165,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.28467776355100294,-0.11356977482738129,0.0,0.0,0.0,-0.14401622718052742,-0.14401622718052742,-0.5,0.0,-0.11356977482738129,0.0,0.7153222364489971,0.0
242433675,242433674,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
5837334251,6698676285,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
5837334251,242433675,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
242433674,242433675,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
242433674,242433681,0,1.2269901944325352,1.2269901944325352,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.4375335120643431,-0.10490202138839089,0.0,0.0,0.0,-0.2305742721147308,-0.2305742721147308,0.0,1.0,-0.10490202138839089,0.0,0.5624664879356569,0.0
242433674,242433678,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
242433674,6536873954,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6698676285,237030041,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
6698676285,5837334251,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
5407445806,1278924708,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
5407445806,237030041,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
12009645311,237030041,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12009645311,7418333910,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0
12009645311,242433677,0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237023862,7185202537,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
237023862,1467930449,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
7185202537,1467930364,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
7185202537,237023862,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
1467930364,7185202538,0,-0.48072672290060525,-0.48072672290060525,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.7390917186108639,-0.1039955876945704,0.0,0.0,0.0,-0.13763941659517098,-0.13763941659517098,-0.5,0.0,-0.1039955876945704,0.0,0.26090828138913613,0.0
