has_crosswalk,has_traffic_sign,has_traffic_light,has_bicycle,obstruction_density,sidewalk_ratio,cycling_lane_coverage,greenery_ratio,road_condition,has_lit,scene_label,highway,surface,Cluster,u,v,key
1.0,1.0,0.0,0.0,0.6001889263502739,-1.657108364427518,0.13887609545539265,0.6312461534344692,1.0,0.0,alley,residential,concrete,4,237023857,237023856,0
1.0,1.0,1.0,0.0,0.5526938824086262,0.06435794091667886,-2.2883010981328513,0.6534840547759411,1.0,0.0,driveway,residential,concrete,2,237023857,394437417,0
1.0,1.0,1.0,1.0,0.6035077705724134,-0.9094247802530886,-0.00584842175714353,0.5469943720088376,1.0,0.0,alley,residential,concrete,4,237023860,1467930449,0
1.0,1.0,1.0,1.0,0.6100078595491187,-0.7408306883693309,0.16834240141709786,0.6634888678125928,1.0,0.0,residential_neighborhood,residential,concrete,4,237023975,5837315458,0
0.0,1.0,0.0,1.0,0.5825026714369089,-1.429734598029537,0.1724176456148732,0.6234959274387698,1.0,0.0,alley,residential,concrete,4,237024527,237030052,0
1.0,1.0,1.0,1.0,0.5964854865765401,-0.7016693860987787,-0.3322134910722878,0.6548658964952335,1.0,0.0,residential_neighborhood,residential,concrete,4,237024527,7188588316,0
0.0,1.0,1.0,0.0,0.3859379580441584,0.49905047645680795,-5.496772621379255,0.6640630263501465,1.0,0.0,street,tertiary,concrete,1,237024532,237022979,0
0.0,1.0,0.0,1.0,0.3748476812807115,0.635357346534037,-6.2864906046287565,0.6400226643081974,1.0,0.0,street,tertiary,concrete,1,237024532,9851810358,0
0.0,1.0,1.0,1.0,0.6249029880951323,-1.4220810645896806,0.17828349963456633,0.6336253769871463,1.0,0.0,alley,residential,concrete,4,237025080,237030052,0
0.0,1.0,1.0,1.0,0.597298358922217,-0.7648366186391372,-0.16362930569888448,0.6332364370689667,1.0,0.0,residential_neighborhood,residential,concrete,4,237025080,8585680901,0
1.0,1.0,1.0,0.0,0.5883799340740079,-0.4845525913111634,-0.8609223354621593,0.4904520082186972,1.0,0.0,residential_neighborhood,residential,concrete,0,237026291,237028625,0
1.0,1.0,1.0,1.0,0.5848561335857337,-0.35197366648008677,0.0681845311487036,0.5787955089740426,1.0,0.0,driveway,residential,concrete,0,237026291,4004276955,0
0.0,1.0,1.0,0.0,0.6092445237419725,-1.27666024893855,0.14376342542244233,0.5782832547186507,1.0,0.0,street,residential,concrete,4,237026291,7192156307,0
1.0,1.0,1.0,1.0,0.6009860620212384,0.4447288110799,0.19362207387661348,0.5316597106688327,1.0,0.0,alley,residential,concrete,0,237026298,11696643407,0
0.0,1.0,1.0,1.0,0.5917689032785125,0.16323698431154465,0.19362207387661348,0.5779161344252827,1.0,0.0,street,residential,concrete,0,237026298,5407401516,0
1.0,1.0,1.0,1.0,0.6340455092099162,-1.263203746745644,0.19362207387661348,0.6609449290427022,1.0,0.0,street,residential,concrete,4,237026303,7188588285,0
1.0,1.0,1.0,1.0,0.6173046394865856,-1.6031125968087263,0.19362207387661348,0.6342792410312375,1.0,0.0,residential_neighborhood,residential,concrete,4,237026303,7188588286,0
1.0,1.0,1.0,1.0,0.5723243717051971,0.3791298246198801,0.08052287534823901,0.47299363511319015,1.0,0.0,alley,residential,concrete,0,237028029,237028866,0
1.0,1.0,0.0,0.0,0.584811742998421,-0.8279296078383043,-0.10347451960708519,0.5989152533684837,1.0,0.0,residential_neighborhood,residential,concrete,4,237028032,237028629,0
1.0,1.0,1.0,1.0,0.6411585857430053,-1.7692039141545,0.1513297607756392,0.6778179775287142,1.0,0.0,street,residential,asphalt,4,237028034,237028035,0
1.0,1.0,1.0,1.0,0.6411585857430053,-1.7692039141545,0.1513297607756392,0.6778179775287142,1.0,0.0,street,residential,asphalt,4,237028035,237028034,0
1.0,1.0,1.0,1.0,0.6624148088069652,0.38438487956464407,0.19362207387661348,0.5703688608137941,1.0,1.0,driveway,service,concrete,0,237028041,1532772499,0
1.0,1.0,0.0,1.0,0.5761768604630347,-1.4353909508632432,0.08032364818688753,0.5844635781327036,1.0,0.0,residential_neighborhood,residential,concrete,4,237028051,476288632,0
1.0,1.0,0.0,0.0,0.5957039254592713,-1.8564877669291042,-0.051368773334965444,0.5426550784560469,1.0,0.0,residential_neighborhood,residential,concrete,4,237028051,476288643,0
1.0,1.0,1.0,1.0,0.5539524272294585,-0.5053568484179922,-0.08550772197162829,0.5448346429542685,1.0,0.0,alley,residential,concrete,4,237028053,237023849,0
1.0,1.0,1.0,1.0,0.6055427792135227,-2.2690554149161577,-7.667604503203061,0.6585836389698954,1.0,0.0,alley,residential,concrete,1,237028053,476288643,0
1.0,1.0,1.0,0.0,0.5883799340740079,-0.4845525913111634,-0.8609223354621593,0.4904520082186972,1.0,0.0,residential_neighborhood,residential,concrete,0,237028625,237026291,0
1.0,1.0,1.0,1.0,0.5912152357942926,-1.50402804650332,0.19362207387661348,0.6675661995425959,1.0,0.0,alley,residential,concrete,4,237028625,5407401823,0
1.0,1.0,1.0,0.0,0.6160378313298195,-1.4664845227630838,0.1724759173261271,0.6755878564659755,1.0,0.0,alley,residential,concrete,4,237028627,5407401823,0
1.0,1.0,0.0,0.0,0.584811742998421,-0.8279296078383043,-0.10347451960708519,0.5989152533684837,1.0,0.0,residential_neighborhood,residential,concrete,4,237028629,237028032,0
1.0,1.0,1.0,1.0,0.5723243717051971,0.3791298246198801,0.08052287534823901,0.47299363511319015,1.0,0.0,alley,residential,concrete,0,237028866,237028029,0
1.0,1.0,1.0,1.0,0.5926263281901587,-0.29172523432229697,0.19362207387661348,0.44882424733800635,1.0,0.0,residential_neighborhood,residential,concrete,0,237028866,394454305,0
0.0,1.0,1.0,0.0,0.5999090151936916,-0.8798083142364446,-0.40443205251224945,0.6432866604504894,1.0,0.0,alley,residential,concrete,4,237028869,242433512,0
1.0,1.0,0.0,0.0,0.5961904023349389,-1.2127230750663354,-2.158654876233571,0.6181976804079903,1.0,0.0,alley,residential,concrete,4,237029129,242433512,0
1.0,1.0,1.0,1.0,0.6141722088430729,-0.8861830779795804,0.19362207387661348,0.5141297281673534,1.0,0.0,residential_neighborhood,residential,concrete,4,237029129,476288606,0
1.0,1.0,1.0,1.0,0.6021912116779652,-1.0065027896227912,0.19362207387661348,0.5871708949453807,1.0,0.0,alley,residential,concrete,4,237030038,11696372058,0
0.0,1.0,1.0,0.0,0.4855369345035851,-0.07755101186506357,-12.616015116378977,0.6286843663357132,1.0,0.0,alley,residential,asphalt,5,237030038,11696372065,0
0.0,1.0,1.0,0.0,0.5022843554192334,-0.16291513691068665,-2.8344467063331336,0.5829391169178008,1.0,0.0,residential_neighborhood,residential,concrete,2,237030038,242433681,0
0.0,1.0,0.0,1.0,0.5825026714369089,-1.429734598029537,0.1724176456148732,0.6234959274387698,1.0,0.0,alley,residential,concrete,4,237030052,237024527,0
0.0,1.0,1.0,1.0,0.6249029880951323,-1.4220810645896806,0.17828349963456633,0.6336253769871463,1.0,0.0,alley,residential,concrete,4,237030052,237025080,0
1.0,1.0,1.0,1.0,0.578796108582019,-0.4282457038459659,0.08155681348287526,0.6520156566744353,1.0,0.0,alley,residential,concrete,4,237030320,5837315458,0
1.0,1.0,0.0,1.0,0.5924860427900145,-0.01638614610865606,0.15282176761319047,0.5719792101503879,1.0,0.0,residential_neighborhood,tertiary,concrete,0,237031647,25583865,0
0.0,1.0,1.0,1.0,0.5943558391918772,0.8498053816390018,0.14865737693331676,0.6095427898484949,1.0,0.0,street,secondary,asphalt,3,237031653,1775758028,0
0.0,1.0,1.0,0.0,0.5097196528451503,1.345436005314056,0.023917690292407402,0.6359559745357767,1.0,1.0,street,residential,,6,237031653,746912272,0
1.0,1.0,1.0,1.0,0.5523983568197026,1.4732125625056895,0.19362207387661348,0.6029260702630918,1.0,1.0,residential_neighborhood,residential,,6,237032155,476288578,0
1.0,1.0,1.0,1.0,0.5874940812159949,0.9000593768936083,0.19362207387661348,0.4621970923819169,1.0,0.0,street,secondary,asphalt,3,237032155,5407593498,0
1.0,1.0,1.0,1.0,0.5881481793865257,0.040910478329408265,-0.26136649108856413,0.5133604475601898,1.0,0.0,residential_neighborhood,secondary,asphalt,3,237032155,5407593499,0
1.0,1.0,1.0,1.0,0.5451201302748976,1.0628932938806424,-1.6197824643976602,0.5289786216721265,1.0,0.0,alley,secondary,asphalt,3,237032300,6551773005,0
1.0,1.0,1.0,1.0,0.5035726078851198,1.1294923315901564,0.19362207387661348,0.5497476914648031,1.0,0.0,residential_neighborhood,secondary,asphalt,3,237032300,6551773006,0
1.0,1.0,1.0,0.0,0.585105286582615,0.8745067066565381,-0.4574569567568007,0.4996020229686867,1.0,0.0,alley,tertiary,asphalt,3,237032304,6561015101,0
1.0,1.0,1.0,0.0,0.573044929777276,0.13711466626130425,-0.24846758723806475,0.6613220901355416,1.0,0.0,alley,secondary,concrete,0,237033128,6332734530,0
1.0,1.0,1.0,1.0,0.6073707200071952,-2.3379748028414604,0.19362207387661348,0.5524114571224112,0.0,0.0,alley,residential,concrete,4,237033487,237033490,0
1.0,1.0,1.0,1.0,0.6073707200071952,-2.3379748028414604,0.19362207387661348,0.5524114571224112,0.0,0.0,alley,residential,concrete,4,237033490,237033487,0
1.0,1.0,1.0,0.0,0.6333074465977722,-1.7745869146550406,-0.021674286857619688,0.6714310812652166,0.0,0.0,street,residential,concrete,4,237033494,1193726151,0
1.0,1.0,1.0,0.0,0.5833946154369181,-0.7669185715767182,-0.2975034710790909,0.6701554644485147,1.0,0.0,alley,residential,concrete,4,237033494,5480867409,0
1.0,1.0,1.0,1.0,0.6221865188343849,-1.4768227060828796,-0.8760855308011938,0.5684032325555127,1.0,0.0,alley,residential,,4,237033502,7185202504,0
1.0,1.0,1.0,0.0,0.6204236978969805,-1.274735751607745,0.19362207387661348,0.6273497695217045,1.0,0.0,alley,residential,,4,237033502,7185202505,0
0.0,1.0,1.0,1.0,0.5879542445290181,-0.6912372767246283,-1.2255357569020393,0.6389935400699813,1.0,0.0,alley,residential,concrete,4,237033795,476288522,0
1.0,1.0,1.0,1.0,0.620851256224406,-0.6999882994113101,0.16662259524002607,0.5962014395538031,1.0,0.0,alley,residential,concrete,4,237033795,476288529,0
1.0,1.0,1.0,0.0,0.6130896537776037,-1.112586823577484,0.13217704966706528,0.5423938626932508,1.0,0.0,residential_neighborhood,residential,concrete,4,237033797,2703613370,0
1.0,1.0,1.0,1.0,0.5955163053473509,-1.4910502456331163,-0.3070068131319029,0.526097347287161,1.0,0.0,residential_neighborhood,residential,concrete,4,237033798,457323527,0
1.0,1.0,1.0,1.0,0.5899709661118886,-1.600344460399921,0.19362207387661348,0.5375861175158066,1.0,0.0,alley,residential,concrete,4,237033798,7192156296,0
0.0,1.0,1.0,1.0,0.5834062568271043,-0.5438941018317772,-0.7222394511002684,0.6196423104667473,1.0,0.0,alley,residential,concrete,4,237033799,237033965,0
0.0,1.0,1.0,1.0,0.5814383063837623,-1.9544311959496055,-1.7737213797666274,0.6149615643313173,1.0,0.0,alley,tertiary,asphalt,4,237033800,7192156295,0
0.0,1.0,1.0,1.0,0.5834062568271043,-0.5438941018317772,-0.7222394511002684,0.6196423104667473,1.0,0.0,alley,residential,concrete,4,237033965,237033799,0
1.0,1.0,1.0,1.0,0.6044184311190066,-0.7181747115118006,0.19362207387661348,0.6021988236834387,1.0,0.0,residential_neighborhood,residential,concrete,4,237033967,11990423070,0
1.0,1.0,1.0,1.0,0.6214030211827996,-1.1233404322998257,0.19362207387661348,0.5501695161760409,1.0,0.0,residential_neighborhood,residential,concrete,4,237033967,5407593495,0
0.0,1.0,0.0,0.0,0.5948731477336944,-0.5621407504885217,-0.6592699341044351,0.5570990931722171,1.0,0.0,alley,tertiary,asphalt,3,237033968,7192156295,0
0.0,1.0,1.0,1.0,0.6031005259651792,-0.3340205306542693,-6.214925818028424,0.6418150381458697,1.0,0.0,alley,residential,asphalt,1,237034699,476288534,0
1.0,1.0,1.0,1.0,0.6099091416766812,-0.2473774993128019,-6.831444928981171,0.6197633929074078,1.0,0.0,residential_neighborhood,residential,asphalt,1,237034699,7188588322,0
1.0,1.0,1.0,1.0,0.6373929462990688,-0.9662086274488891,-1.6468500524681533,0.5505783615958165,1.0,0.0,alley,residential,asphalt,4,237034700,476288535,0
1.0,1.0,1.0,1.0,0.611254039608306,0.6167738780177358,0.19362207387661348,0.47569106618307444,1.0,0.0,residential_neighborhood,residential,asphalt,3,237034701,242433885,0
1.0,1.0,1.0,1.0,0.6238186292688802,-1.180351635518402,-0.6489299055941987,0.5739120131267612,1.0,0.0,residential_neighborhood,residential,asphalt,4,237034701,7188588321,0
1.0,1.0,1.0,0.0,0.6070956103276411,-1.9546785419730721,-0.14270917986788662,0.6214166269250776,1.0,0.0,alley,residential,concrete,4,237034702,237040994,0
1.0,1.0,1.0,0.0,0.6215884111982075,0.4570338757099373,0.18181789146215113,0.5710425395935348,1.0,0.0,street,residential,asphalt,3,237035387,6551956875,0
1.0,1.0,1.0,0.0,0.5930046141145098,1.2144608891526594,0.18826395683964248,0.5596805469582906,1.0,0.0,alley,residential,asphalt,3,237035387,747055771,0
1.0,1.0,1.0,0.0,0.6069800847490834,-0.4607033490140689,0.042217305214523375,0.6278143468248584,1.0,0.0,alley,residential,asphalt,4,237035391,1869508695,0
1.0,1.0,1.0,0.0,0.6120122583790586,0.03006745039523681,0.11958841167975343,0.5732871171224478,1.0,1.0,alley,residential,asphalt,3,237035391,962953180,0
0.0,1.0,1.0,0.0,0.5993176520236485,0.5041486258386745,0.024394896873270507,0.646671934553344,1.0,0.0,alley,tertiary,,6,237039162,242433706,0
1.0,1.0,1.0,0.0,0.5975547205845416,0.35733107165316497,0.17430445527052082,0.5836581727101927,1.0,0.0,alley,tertiary,asphalt,3,237039162,962802443,0
1.0,1.0,1.0,0.0,0.5978708153838319,-0.5563880873659687,-0.9577462793443682,0.6152130564440492,1.0,0.0,street,secondary,asphalt,3,237039460,5407593498,0
0.0,1.0,1.0,0.0,0.5995990496866017,-1.8107860047409068,0.19362207387661348,0.6887912406723046,1.0,1.0,alley,residential,,4,237040183,243437923,0
1.0,1.0,1.0,1.0,0.6254679454737286,-0.8562970811847709,0.14125635538674927,0.5971120551597943,1.0,1.0,residential_neighborhood,residential,,4,237040993,746912272,0
1.0,1.0,1.0,0.0,0.6070956103276411,-1.9546785419730721,-0.14270917986788662,0.6214166269250776,1.0,0.0,alley,residential,concrete,4,237040994,237034702,0
1.0,1.0,1.0,0.0,0.600983289286812,-0.12100488112284809,0.1402203047469855,0.6457079530405525,1.0,0.0,residential_neighborhood,residential,concrete,0,237040994,237046451,0
1.0,1.0,1.0,1.0,0.6297313830343705,-2.097878936374797,0.19362207387661348,0.638392546841587,1.0,1.0,residential_neighborhood,residential,,4,237040994,746912272,0
1.0,1.0,1.0,1.0,0.6048711417878029,-1.3286017390321558,-1.2208426550674307,0.6630667358575425,1.0,0.0,alley,residential,concrete,4,237041292,1467807098,0
1.0,1.0,1.0,1.0,0.6047210024718023,-1.224539453385478,0.19362207387661348,0.662516040406737,1.0,0.0,residential_neighborhood,residential,concrete,4,237042518,237042519,0
1.0,1.0,1.0,1.0,0.6047210024718023,-1.224539453385478,0.19362207387661348,0.662516040406737,1.0,0.0,residential_neighborhood,residential,concrete,4,237042519,237042518,0
0.0,1.0,1.0,1.0,0.5693117031303424,-0.3966737612205809,-0.1529350372301996,0.6463972656376118,1.0,0.0,street,residential,concrete,0,237042956,237042958,0
1.0,1.0,1.0,0.0,0.5998852401177608,-0.4276506609143736,-1.3685733357824734,0.5531453461022109,1.0,0.0,alley,tertiary,concrete,0,237042956,237043251,0
0.0,1.0,1.0,1.0,0.5693117031303424,-0.3966737612205809,-0.1529350372301996,0.6463972656376118,1.0,0.0,street,residential,concrete,0,237042958,237042956,0
0.0,1.0,1.0,1.0,0.602416569604875,-0.8259623974849534,0.19362207387661348,0.6527327772012601,1.0,0.0,residential_neighborhood,residential,concrete,4,237042958,7188430943,0
1.0,1.0,1.0,0.0,0.5998852401177608,-0.4276506609143736,-1.3685733357824734,0.5531453461022109,1.0,0.0,alley,tertiary,concrete,0,237043251,237042956,0
1.0,1.0,1.0,1.0,0.5940989787876053,-1.7954793324341018,0.03608968277652962,0.6689699387802563,1.0,0.0,alley,residential,concrete,4,237043341,1467807073,0
1.0,1.0,1.0,0.0,0.5918917943911366,-0.7380457825818629,-0.7687744179231665,0.6687530470850355,1.0,0.0,street,tertiary,concrete,0,237043367,1321938119,0
0.0,1.0,1.0,0.0,0.5724727405590356,-0.5113009098482707,-0.49658277999685546,0.6654279237883475,1.0,0.0,residential_neighborhood,tertiary,concrete,0,237043367,237043653,0
0.0,1.0,1.0,0.0,0.5724727405590356,-0.5113009098482707,-0.49658277999685546,0.6654279237883475,1.0,0.0,residential_neighborhood,tertiary,concrete,0,237043653,237043367,0
1.0,1.0,0.0,0.0,0.5881090862247971,-0.8225004182754392,0.147294126732127,0.673457823626889,1.0,0.0,alley,tertiary,concrete,4,237043653,237044107,0
1.0,1.0,0.0,0.0,0.5881090862247971,-0.8225004182754392,0.147294126732127,0.673457823626889,1.0,0.0,alley,tertiary,concrete,4,237044107,237043653,0
1.0,1.0,1.0,0.0,0.600983289286812,-0.12100488112284809,0.1402203047469855,0.6457079530405525,1.0,0.0,residential_neighborhood,residential,concrete,0,237046451,237040994,0
1.0,1.0,0.0,1.0,0.6237687859811167,-1.119396771075585,0.13236275260032418,0.4738299523303184,1.0,0.0,alley,residential,,4,237046451,476288483,0
0.0,1.0,0.0,1.0,0.5036067474320723,0.6295019880950553,0.12713855768188215,0.6285792144392713,1.0,1.0,bridge,path,,6,24080825,5828898452,0
1.0,1.0,0.0,1.0,0.5817886750114896,-0.4463292159068713,0.09409585202821427,0.540629996345877,1.0,0.0,highway,trunk,,6,24080860,11961440148,0
1.0,1.0,0.0,1.0,0.5949649263905998,-0.24463331757930673,0.004546852970021373,0.621063015786613,1.0,0.0,highway,trunk,,6,24080860,1909553429,0
1.0,1.0,1.0,0.0,0.6056170612863753,-0.7590578661903415,-0.6202264581627118,0.6758594739313148,1.0,0.0,alley,residential,concrete,4,242433435,242433494,0
0.0,1.0,0.0,1.0,0.5970975643228588,-0.39218065344988334,-0.873603549014797,0.6520517470466958,1.0,0.0,street,secondary,asphalt,3,242433435,242433511,0
0.0,1.0,1.0,1.0,0.5681410801805039,-0.13470638646625543,-1.8056509090785162,0.6530591483108706,1.0,0.0,residential_neighborhood,secondary,asphalt,2,242433436,11988912508,0
1.0,1.0,1.0,1.0,0.5849774245716051,0.4491972000687258,-1.763168194549668,0.4838888842671272,1.0,0.0,residential_neighborhood,secondary,asphalt,2,242433436,8603600420,0
1.0,1.0,1.0,0.0,0.6056170612863753,-0.7590578661903415,-0.6202264581627118,0.6758594739313148,1.0,0.0,alley,residential,concrete,4,242433494,242433435,0
1.0,1.0,1.0,0.0,0.629209404828818,-0.3312237016172165,-7.388292262762078,0.6530486788818414,1.0,0.0,alley,residential,asphalt,1,242433494,242433510,0
0.0,1.0,1.0,1.0,0.5989942584650458,0.5932329090665146,-0.12000694099672174,0.6358896210253172,1.0,0.0,alley,residential,asphalt,3,242433495,11696372065,0
0.0,1.0,0.0,1.0,0.5771884233214396,0.6123447694593108,-0.745115996020748,0.4979517499978229,1.0,0.0,residential_neighborhood,residential,asphalt,3,242433495,242433510,0
1.0,1.0,1.0,0.0,0.629209404828818,-0.3312237016172165,-7.388292262762078,0.6530486788818414,1.0,0.0,alley,residential,asphalt,1,242433510,242433494,0
0.0,1.0,0.0,1.0,0.5771884233214396,0.6123447694593108,-0.745115996020748,0.4979517499978229,1.0,0.0,residential_neighborhood,residential,asphalt,3,242433510,242433495,0
0.0,1.0,0.0,1.0,0.5970975643228588,-0.39218065344988334,-0.873603549014797,0.6520517470466958,1.0,0.0,street,secondary,asphalt,3,242433511,242433435,0
0.0,1.0,1.0,1.0,0.5702771611647377,-0.06140632278121444,0.14595953932544775,0.6519750969771994,1.0,0.0,alley,secondary,asphalt,3,242433511,9985809971,0
0.0,1.0,1.0,0.0,0.5999090151936916,-0.8798083142364446,-0.40443205251224945,0.6432866604504894,1.0,0.0,alley,residential,concrete,4,242433512,237028869,0
1.0,1.0,0.0,0.0,0.5961904023349389,-1.2127230750663354,-2.158654876233571,0.6181976804079903,1.0,0.0,alley,residential,concrete,4,242433512,237029129,0
1.0,1.0,1.0,1.0,0.6366094890646953,-1.1242532095203743,-0.060944438982632056,0.6559675927688247,1.0,0.0,alley,residential,concrete,4,242433512,476288605,0
1.0,1.0,1.0,1.0,0.5977309065669454,0.7753078648203362,0.19362207387661348,0.37499322000388063,1.0,0.0,residential_neighborhood,residential,asphalt,3,242433520,5407401833,0
1.0,1.0,1.0,1.0,0.601428611841422,0.7572910905712552,0.19045763875196883,0.4638836994791174,1.0,0.0,alley,residential,asphalt,3,242433520,5407401835,0
0.0,1.0,1.0,1.0,0.5841811554029142,0.027910962646341575,0.07419526432288089,0.47686164061361264,1.0,0.0,residential_neighborhood,residential,asphalt,3,242433521,5407401827,0
1.0,1.0,1.0,1.0,0.5966589708741348,0.791629351548759,0.19362207387661348,0.31185408077041515,1.0,0.0,residential_neighborhood,residential,asphalt,3,242433521,5407401833,0
1.0,1.0,1.0,1.0,0.6267583818201818,-0.6527925585989068,0.16270526016998568,0.6126920391714996,1.0,1.0,alley,residential,asphalt,4,242433522,242433523,0
1.0,1.0,0.0,1.0,0.6289837315054592,-0.5730126171273435,-0.05682419887403367,0.6430295514230604,1.0,1.0,alley,residential,asphalt,4,242433522,6546436639,0
1.0,1.0,1.0,1.0,0.6267583818201818,-0.6527925585989068,0.16270526016998568,0.6126920391714996,1.0,1.0,alley,residential,asphalt,4,242433523,242433522,0
0.0,1.0,1.0,0.0,0.5926056379699893,-0.6946094766083206,-0.1149949613410555,0.6777774198730511,1.0,0.0,street,secondary,asphalt,3,242433524,6534579836,0
1.0,1.0,0.0,0.0,0.5940415217380739,0.01045400177730651,-0.06527012314336694,0.6620954527360814,1.0,0.0,alley,residential,concrete,0,242433525,1879089933,0
1.0,1.0,1.0,1.0,0.6048460644596558,-0.07300549722746535,0.12683221486186833,0.6438553962213543,1.0,0.0,alley,residential,concrete,0,242433526,7393981440,0
0.0,1.0,0.0,0.0,0.5861471010472099,-0.39948539178857395,-0.3648088008606964,0.5613769307991442,1.0,0.0,alley,residential,concrete,4,242433527,6541865502,0
1.0,1.0,1.0,1.0,0.5805745430533851,-1.0083175224223178,-0.27412524329024146,0.6061545282335062,1.0,0.0,alley,residential,concrete,4,242433527,7393981444,0
1.0,1.0,0.0,0.0,0.47717296680258164,1.2755604211430205,0.18594995467024206,0.6269186133888752,1.0,0.0,residential_neighborhood,residential,concrete,0,242433542,5407515128,0
1.0,1.0,1.0,1.0,0.5190764222296887,-0.523387557122185,0.19362207387661348,0.664266644446125,1.0,0.0,driveway,residential,concrete,4,242433543,5407514718,0
1.0,1.0,1.0,1.0,0.6388272771186619,-0.22992678296033314,0.19362207387661348,0.48667796846315664,1.0,0.0,residential_neighborhood,residential,concrete,0,242433564,5407514716,0
1.0,1.0,1.0,0.0,0.6179425572688706,-0.8967668915737284,0.15414723941827707,0.6547688960769732,1.0,0.0,alley,residential,concrete,4,242433589,5407514716,0
1.0,1.0,1.0,1.0,0.580230420043054,0.2969072672618868,-0.322280750709647,0.573354519180949,1.0,0.0,alley,residential,asphalt,3,242433590,5412322217,0
1.0,1.0,1.0,1.0,0.5886633811301815,0.13629836528714181,0.179760945489755,0.5200034603783594,1.0,0.0,alley,residential,concrete,0,242433590,7393981444,0
1.0,1.0,1.0,1.0,0.5170259269130022,0.24210159067230916,0.19362207387661348,0.5952277313592764,1.0,0.0,residential_neighborhood,residential,asphalt,3,242433594,5412322217,0
0.0,1.0,1.0,1.0,0.5739231836025609,-0.22851466140411758,-0.34567159784282453,0.5222060876354865,1.0,0.0,driveway,residential,asphalt,3,242433595,5412322219,0
1.0,1.0,1.0,1.0,0.6009830480521123,-0.3077409233806135,0.1345990658912343,0.6317273741179046,1.0,0.0,alley,residential,asphalt,4,242433596,6544188232,0
0.0,1.0,1.0,0.0,0.5683801018159913,0.36089165595768313,0.07416500702649546,0.6016768757290603,1.0,0.0,street,residential,asphalt,3,242433597,11988603740,0
0.0,1.0,0.0,1.0,0.44365248353059017,1.379949236989121,-5.221701926947337,0.6701130911609284,1.0,0.0,street,secondary,asphalt,1,242433597,237016148,0
1.0,1.0,1.0,0.0,0.5940149483211626,-0.16641935783589298,0.03159547581504657,0.5955288850302889,1.0,0.0,residential_neighborhood,service,concrete,0,242433600,11693044398,0
0.0,1.0,1.0,1.0,0.46800531945770824,0.027981067710941263,0.02158601959364815,0.6797283105611801,1.0,0.0,driveway,tertiary,asphalt,3,242433601,6554122984,0
1.0,1.0,1.0,0.0,0.5784394608032072,0.3718145496612692,0.16411476126355665,0.5684358877919597,1.0,0.0,alley,residential,concrete,0,242433604,1869516654,0
0.0,1.0,1.0,1.0,0.46350264885956655,0.6094818456740874,0.19362207387661348,0.4817012702556219,1.0,0.0,residential_neighborhood,residential,concrete,0,242433604,6551798957,0
0.0,1.0,1.0,1.0,0.4257693757006904,1.1248161121523654,-6.894057468367654,0.6591588300701554,1.0,0.0,residential_neighborhood,residential,concrete,1,242433608,242433610,0
0.0,1.0,1.0,1.0,0.4257693757006904,1.1248161121523654,-6.894057468367654,0.6591588300701554,1.0,0.0,residential_neighborhood,residential,concrete,1,242433610,242433608,0
1.0,1.0,0.0,1.0,0.5787242598704609,0.9493973277518503,0.19217219085132678,0.4283759974283559,1.0,0.0,residential_neighborhood,residential,concrete,0,242433623,242433720,0
1.0,1.0,1.0,1.0,0.6650236846076855,-2.5066626143726203,-3.557617989194143,0.5665149902861378,1.0,0.0,driveway,tertiary,concrete,2,242433654,9728631195,0
1.0,1.0,1.0,0.0,0.5706550464188064,-0.22923020124147409,-0.7629202286488664,0.6392705409506247,1.0,0.0,street,secondary,asphalt,3,242433674,242433681,0
1.0,1.0,1.0,1.0,0.6184148912328312,0.48373411633351393,0.12816761559983433,0.6346862733468119,1.0,0.0,alley,residential,asphalt,3,242433675,11696372066,0
0.0,1.0,1.0,0.0,0.6180261672706535,0.27857511456694006,-0.3345314173560117,0.575821405611562,1.0,0.0,residential_neighborhood,residential,concrete,0,242433681,11988912517,0
0.0,1.0,1.0,0.0,0.5022843554192334,-0.16291513691068665,-2.8344467063331336,0.5829391169178008,1.0,0.0,residential_neighborhood,residential,concrete,2,242433681,237030038,0
1.0,1.0,1.0,0.0,0.5706550464188064,-0.22923020124147409,-0.7629202286488664,0.6392705409506247,1.0,0.0,street,secondary,asphalt,3,242433681,242433674,0
0.0,1.0,1.0,1.0,0.5783036886552827,1.0106958105018358,-0.6952961274070562,0.5742405752202445,1.0,0.0,residential_neighborhood,secondary,asphalt,3,242433681,8603600420,0
1.0,1.0,1.0,1.0,0.648154212944241,-0.04367389730957993,0.19362207387661348,0.552879607035795,1.0,0.0,alley,tertiary,asphalt,3,242433691,4064586311,0
1.0,1.0,1.0,0.0,0.5725179861530292,0.5151844244837271,-0.39664554843958694,0.5855288155642553,1.0,0.0,residential_neighborhood,tertiary,asphalt,3,242433692,4064586311,0
0.0,1.0,0.0,1.0,0.5985733143644727,-1.4707865237955586,0.19362207387661348,0.6873631835471647,0.0,0.0,alley,residential,asphalt,4,242433705,6551956883,0
0.0,1.0,1.0,0.0,0.6070562625177316,-0.5930626624204629,-1.6811235427256483,0.6658794516192041,1.0,0.0,alley,residential,concrete,4,242433706,11692822478,0
0.0,1.0,1.0,0.0,0.5993176520236485,0.5041486258386745,0.024394896873270507,0.646671934553344,1.0,0.0,alley,tertiary,,6,242433706,237039162,0
