has_crosswalk,has_traffic_sign,has_traffic_light,has_bicycle,obstruction_density,sidewalk_ratio,cycling_lane_coverage,greenery_ratio,road_condition,scene_label,Cluster,u,v,key
1.0,1.0,1.0,1.0,0.6030581758132766,-1.5621416747492287,0.005671880647243295,0.5515558354011796,1.0,alley,0,237023856,2703531830,0
1.0,1.0,0.0,0.0,0.6001889263502739,-1.6656048593208987,0.13809796358506196,0.6312461534344692,1.0,alley,0,237023857,237023856,0
1.0,1.0,1.0,0.0,0.5526938824086262,0.05951696294908732,-2.289079230003182,0.6534840547759411,1.0,driveway,2,237023857,394437417,0
1.0,1.0,1.0,1.0,0.6035077705724134,-0.9163335763407481,-0.006626553627474207,0.5469943720088376,1.0,alley,0,237023860,1467930449,0
1.0,1.0,1.0,1.0,0.6100078595491187,-0.7473814765456209,0.1675642695467672,0.6634888678125928,1.0,residential_neighborhood,6,237023975,5837315458,0
0.0,1.0,0.0,1.0,0.5825026714369089,-1.4377482669454542,0.1716395137445425,0.6234959274387698,1.0,alley,0,237024527,237030052,0
1.0,1.0,1.0,1.0,0.5964854865765401,-0.7081370156312768,-0.33299162294261847,0.6548658964952335,1.0,residential_neighborhood,6,237024527,7188588316,0
0.0,1.0,1.0,0.0,0.3859379580441584,0.4951325638528823,-5.497550753249586,0.6640630263501465,1.0,street,4,237024532,237022979,0
0.0,1.0,0.0,1.0,0.3748476812807115,0.6317288802405745,-6.287268736499088,0.6400226643081974,1.0,street,4,237024532,9851810358,0
0.0,1.0,1.0,1.0,0.6249029880951323,-1.4300784813019127,0.17750536776423564,0.6336253769871463,1.0,alley,0,237025080,237030052,0
0.0,1.0,1.0,1.0,0.597298358922217,-0.7714383831744464,-0.16440743756921516,0.6332364370689667,1.0,residential_neighborhood,6,237025080,8585680901,0
1.0,1.0,1.0,0.0,0.5883799340740079,-0.49055917544547084,-0.8617004673324901,0.4904520082186972,1.0,residential_neighborhood,6,237026291,237028625,0
1.0,1.0,1.0,1.0,0.5848561335857337,-0.3576987205593368,0.06740639927837293,0.5787955089740426,1.0,driveway,6,237026291,4004276955,0
0.0,1.0,1.0,0.0,0.6092445237419725,-1.284348865965697,0.14298529355211165,0.5782832547186507,1.0,street,0,237026291,7192156307,0
1.0,1.0,1.0,1.0,0.6009860620212384,0.44069554694884544,0.1928439420062828,0.5316597106688327,1.0,alley,6,237026298,11696643407,0
0.0,1.0,1.0,1.0,0.5917689032785125,0.1586059750291453,0.1928439420062828,0.5779161344252827,1.0,street,6,237026298,5407401516,0
1.0,1.0,1.0,1.0,0.6340455092099162,-1.2708637890215018,0.1928439420062828,0.6609449290427022,1.0,street,0,237026303,7188588285,0
1.0,1.0,1.0,1.0,0.6173046394865856,-1.611494432215692,0.1928439420062828,0.6342792410312375,1.0,residential_neighborhood,0,237026303,7188588286,0
1.0,1.0,1.0,1.0,0.5723243717051971,0.3749572616802606,0.07974474347790834,0.47299363511319015,1.0,alley,6,237028029,237028866,0
1.0,1.0,0.0,0.0,0.584811742998421,-0.8346653497214129,-0.10425265147741587,0.5989152533684837,1.0,residential_neighborhood,0,237028032,237028629,0
1.0,1.0,1.0,1.0,0.6411585857430053,-1.7779384428554903,0.15055162890530852,0.6778179775287142,1.0,street,0,237028034,237028035,0
1.0,1.0,1.0,1.0,0.6411585857430053,-1.7779384428554903,0.15055162890530852,0.6778179775287142,1.0,street,0,237028035,237028034,0
1.0,1.0,1.0,1.0,0.6624148088069652,0.38022347568299564,0.1928439420062828,0.5703688608137941,1.0,driveway,6,237028041,1532772499,0
1.0,1.0,0.0,1.0,0.5761768604630347,-1.4434166309892884,0.07954551631655686,0.5844635781327036,1.0,residential_neighborhood,0,237028051,476288632,0
1.0,1.0,0.0,0.0,0.5957039254592713,-1.8654076420409857,-0.05214690520529612,0.5426550784560469,1.0,residential_neighborhood,0,237028051,476288643,0
1.0,1.0,1.0,1.0,0.5539524272294585,-0.5114076101895536,-0.08628585384195897,0.5448346429542685,1.0,alley,6,237028053,237023849,0
1.0,1.0,1.0,1.0,0.6055427792135227,-2.2788513734085662,-7.6683826350733915,0.6585836389698954,1.0,alley,4,237028053,476288643,0
1.0,1.0,1.0,0.0,0.5883799340740079,-0.49055917544547084,-0.8617004673324901,0.4904520082186972,1.0,residential_neighborhood,6,237028625,237026291,0
1.0,1.0,1.0,1.0,0.5912152357942926,-1.5121994768331715,0.1928439420062828,0.6675661995425959,1.0,alley,0,237028625,5407401823,0
1.0,1.0,1.0,0.0,0.6160378313298195,-1.4745762297860892,0.17169778545579642,0.6755878564659755,1.0,alley,0,237028627,5407401823,0
1.0,1.0,0.0,0.0,0.584811742998421,-0.8346653497214129,-0.10425265147741587,0.5989152533684837,1.0,residential_neighborhood,0,237028629,237028032,0
1.0,1.0,1.0,1.0,0.5723243717051971,0.3749572616802606,0.07974474347790834,0.47299363511319015,1.0,alley,6,237028866,237028029,0
1.0,1.0,1.0,1.0,0.5926263281901587,-0.29732235144290814,0.1928439420062828,0.44882424733800635,1.0,residential_neighborhood,6,237028866,394454305,0
0.0,1.0,1.0,0.0,0.5999090151936916,-0.8866542200470943,-0.40521018438258016,0.6432866604504894,1.0,alley,0,237028869,242433512,0
1.0,1.0,0.0,0.0,0.5961904023349389,-1.2202759221277553,-2.1594330081039015,0.6181976804079903,1.0,alley,0,237029129,242433512,0
1.0,1.0,1.0,1.0,0.6141722088430729,-0.8930425205389243,0.1928439420062828,0.5141297281673534,1.0,residential_neighborhood,0,237029129,476288606,0
1.0,1.0,1.0,1.0,0.6021912116779652,-1.0136177299174391,0.1928439420062828,0.5871708949453807,1.0,alley,0,237030038,11696372058,0
0.0,1.0,1.0,0.0,0.4855369345035851,-0.08269333211115584,-12.616793248249309,0.6286843663357132,1.0,alley,1,237030038,11696372065,0
0.0,1.0,1.0,0.0,0.5022843554192334,-0.16823872704454304,-2.835224838203464,0.5829391169178008,1.0,residential_neighborhood,2,237030038,242433681,0
0.0,1.0,0.0,1.0,0.5825026714369089,-1.4377482669454542,0.1716395137445425,0.6234959274387698,1.0,alley,0,237030052,237024527,0
0.0,1.0,1.0,1.0,0.6249029880951323,-1.4300784813019127,0.17750536776423564,0.6336253769871463,1.0,alley,0,237030052,237025080,0
1.0,1.0,1.0,1.0,0.578796108582019,-0.43413272085338356,0.08077868161254459,0.6520156566744353,1.0,alley,6,237030320,5837315458,0
1.0,1.0,0.0,1.0,0.5924860427900145,-0.02139858335829232,0.15204363574285978,0.5719792101503879,1.0,residential_neighborhood,6,237031647,25583865,0
0.0,1.0,1.0,1.0,0.5943558391918772,0.8466322936585478,0.1478792450629861,0.6095427898484949,1.0,street,5,237031653,1775758028,0
0.0,1.0,1.0,0.0,0.5097196528451503,1.3433153841336543,0.023139558422076725,0.6359559745357767,1.0,street,3,237031653,746912272,0
1.0,1.0,1.0,1.0,0.5523983568197026,1.4713632735994562,0.1928439420062828,0.6029260702630918,1.0,residential_neighborhood,3,237032155,476288578,0
1.0,1.0,1.0,1.0,0.5874940812159949,0.896993002782413,0.1928439420062828,0.4621970923819169,1.0,street,5,237032155,5407593498,0
1.0,1.0,1.0,1.0,0.5881481793865257,0.03601970990347985,-0.2621446229588948,0.5133604475601898,1.0,residential_neighborhood,5,237032155,5407593499,0
1.0,1.0,1.0,1.0,0.5451201302748976,1.060172696005549,-1.6205605962679908,0.5289786216721265,1.0,alley,5,237032300,6551773005,0
1.0,1.0,1.0,1.0,0.5035726078851198,1.1269131561227124,0.1928439420062828,0.5497476914648031,1.0,residential_neighborhood,5,237032300,6551773006,0
1.0,1.0,1.0,0.0,0.585105286582615,0.8713860716990742,-0.4582350886271314,0.4996020229686867,1.0,alley,5,237032304,6561015101,0
1.0,1.0,1.0,0.0,0.573044929777276,0.13242818649105564,-0.24924571910839544,0.6613220901355416,1.0,alley,6,237033128,6332734530,0
1.0,1.0,1.0,1.0,0.6073707200071952,-2.3479171109825923,0.1928439420062828,0.5524114571224112,0.0,alley,0,237033487,237033490,0
1.0,1.0,1.0,1.0,0.6073707200071952,-2.3479171109825923,0.1928439420062828,0.5524114571224112,0.0,alley,0,237033490,237033487,0
1.0,1.0,1.0,0.0,0.6333074465977722,-1.7833328741051429,-0.022452418727950365,0.6714310812652166,0.0,street,0,237033494,1193726151,0
1.0,1.0,1.0,0.0,0.5833946154369181,-0.7735247571188042,-0.2982816029494216,0.6701554644485147,1.0,alley,0,237033494,5480867409,0
1.0,1.0,1.0,1.0,0.6221865188343849,-1.4849363661374313,-0.8768636626715245,0.5684032325555127,1.0,alley,0,237033502,7185202504,0
1.0,1.0,1.0,0.0,0.6204236978969805,-1.2824202819835622,0.1928439420062828,0.6273497695217045,1.0,alley,0,237033502,7185202505,0
0.0,1.0,1.0,1.0,0.5879542445290181,-0.6976827537745187,-1.22631388877237,0.6389935400699813,1.0,alley,0,237033795,476288522,0
1.0,1.0,1.0,1.0,0.620851256224406,-0.7064523591726074,0.16584446336969538,0.5962014395538031,1.0,alley,0,237033795,476288529,0
1.0,1.0,1.0,0.0,0.6130896537776037,-1.1199270322845742,0.1313989177967346,0.5423938626932508,1.0,residential_neighborhood,0,237033797,2703613370,0
1.0,1.0,1.0,1.0,0.5955163053473509,-1.4991941177292727,-0.3077849450022336,0.526097347287161,1.0,residential_neighborhood,0,237033798,457323527,0
1.0,1.0,1.0,1.0,0.5899709661118886,-1.6087204176961947,0.1928439420062828,0.5375861175158066,1.0,alley,0,237033798,7192156296,0
0.0,1.0,1.0,1.0,0.5834062568271043,-0.5500266970854639,-0.723017582970599,0.6196423104667473,1.0,alley,6,237033799,237033965,0
0.0,1.0,1.0,1.0,0.5814383063837623,-1.9635590529786715,-1.774499511636958,0.6149615643313173,1.0,alley,0,237033800,7192156295,0
0.0,1.0,1.0,1.0,0.5834062568271043,-0.5500266970854639,-0.723017582970599,0.6196423104667473,1.0,alley,6,237033965,237033799,0
1.0,1.0,1.0,1.0,0.6044184311190066,-0.7246773899419887,0.1928439420062828,0.6021988236834387,1.0,residential_neighborhood,6,237033967,11990423070,0
1.0,1.0,1.0,1.0,0.6214030211827996,-1.1307034761902568,0.1928439420062828,0.5501695161760409,1.0,residential_neighborhood,0,237033967,5407593495,0
0.0,1.0,0.0,0.0,0.5948731477336944,-0.5683120923228394,-0.6600480659747657,0.5570990931722171,1.0,alley,5,237033968,7192156295,0
0.0,1.0,1.0,1.0,0.6031005259651792,-0.33970746142452485,-6.215703949898755,0.6418150381458697,1.0,alley,4,237034699,476288534,0
1.0,1.0,1.0,1.0,0.6099091416766812,-0.2528804444502355,-6.832223060851502,0.6197633929074078,1.0,residential_neighborhood,4,237034699,7188588322,0
1.0,1.0,1.0,1.0,0.6373929462990688,-0.9732380034827789,-1.6476281843384841,0.5505783615958165,1.0,alley,0,237034700,476288535,0
1.0,1.0,1.0,1.0,0.611254039608306,0.6131059499099525,0.1928439420062828,0.47569106618307444,1.0,residential_neighborhood,5,237034701,242433885,0
1.0,1.0,1.0,1.0,0.6238186292688802,-1.1878357421433625,-0.6497080374645294,0.5739120131267612,1.0,residential_neighborhood,0,237034701,7188588321,0
1.0,1.0,1.0,0.0,0.6070956103276411,-1.9638069242390088,-0.1434873117382173,0.6214166269250776,1.0,alley,0,237034702,237040994,0
1.0,1.0,1.0,0.0,0.6215884111982075,0.45302674126372666,0.18103975959182045,0.5710425395935348,1.0,street,6,237035387,6551956875,0
1.0,1.0,1.0,0.0,0.5930046141145098,1.2120621435892833,0.1874858249693118,0.5596805469582906,1.0,alley,6,237035387,747055771,0
1.0,1.0,1.0,0.0,0.6069800847490834,-0.46665928951474045,0.0414391733441927,0.6278143468248584,1.0,alley,6,237035391,1869508695,0
1.0,1.0,1.0,0.0,0.6120122583790586,0.025153656905142395,0.11881027980942274,0.5732871171224478,1.0,alley,6,237035391,962953180,0
0.0,1.0,1.0,0.0,0.5993176520236485,0.5002415391052859,0.02361676500293983,0.646671934553344,1.0,alley,3,237039162,242433706,0
1.0,1.0,1.0,0.0,0.5975547205845416,0.3531122192740232,0.17352632340019014,0.5836581727101927,1.0,alley,5,237039162,962802443,0
1.0,1.0,1.0,0.0,0.5978708153838319,-0.5625472134761983,-0.9585244112146988,0.6152130564440492,1.0,street,5,237039460,5407593498,0
0.0,1.0,1.0,0.0,0.5995990496866017,-1.81960883260609,0.1928439420062828,0.6887912406723046,1.0,alley,0,237040183,243437923,0
1.0,1.0,1.0,1.0,0.6254679454737286,-0.8630930611211239,0.1404782235164186,0.5971120551597943,1.0,residential_neighborhood,0,237040993,746912272,0
1.0,1.0,1.0,0.0,0.6070956103276411,-1.9638069242390088,-0.1434873117382173,0.6214166269250776,1.0,alley,0,237040994,237034702,0
1.0,1.0,1.0,0.0,0.600983289286812,-0.12623947523690382,0.1394421728766548,0.6457079530405525,1.0,residential_neighborhood,6,237040994,237046451,0
1.0,1.0,1.0,1.0,0.6297313830343705,-2.1073114032829308,0.1928439420062828,0.638392546841587,1.0,residential_neighborhood,0,237040994,746912272,0
1.0,1.0,1.0,1.0,0.6048711417878029,-1.3364006533074095,-1.2216207869377615,0.6630667358575425,1.0,alley,0,237041292,1467807098,0
1.0,1.0,1.0,1.0,0.6047210024718023,-1.2321173924111224,0.1928439420062828,0.662516040406737,1.0,residential_neighborhood,0,237042518,237042519,0
1.0,1.0,1.0,1.0,0.6047210024718023,-1.2321173924111224,0.1928439420062828,0.662516040406737,1.0,residential_neighborhood,0,237042519,237042518,0
0.0,1.0,1.0,1.0,0.5693117031303424,-0.40249373551546397,-0.1537131691005303,0.6463972656376118,1.0,street,6,237042956,237042958,0
1.0,1.0,1.0,0.0,0.5998852401177608,-0.433536414353924,-1.3693514676528042,0.5531453461022109,1.0,alley,6,237042956,237043251,0
0.0,1.0,1.0,1.0,0.5693117031303424,-0.40249373551546397,-0.1537131691005303,0.6463972656376118,1.0,street,6,237042958,237042956,0
0.0,1.0,1.0,1.0,0.602416569604875,-0.8326939620160447,0.1928439420062828,0.6527327772012601,1.0,residential_neighborhood,6,237042958,7188430943,0
1.0,1.0,1.0,0.0,0.5998852401177608,-0.433536414353924,-1.3693514676528042,0.5531453461022109,1.0,alley,6,237043251,237042956,0
1.0,1.0,1.0,1.0,0.5940989787876053,-1.8042696567297865,0.035311550906198946,0.6689699387802563,1.0,alley,0,237043341,1467807073,0
1.0,1.0,1.0,0.0,0.5918917943911366,-0.7445906570378488,-0.7695525497934972,0.6687530470850355,1.0,street,6,237043367,1321938119,0
0.0,1.0,1.0,0.0,0.5724727405590356,-0.5173642937763616,-0.4973609118671861,0.6654279237883475,1.0,residential_neighborhood,6,237043367,237043653,0
0.0,1.0,1.0,0.0,0.5724727405590356,-0.5173642937763616,-0.4973609118671861,0.6654279237883475,1.0,residential_neighborhood,6,237043653,237043367,0
1.0,1.0,0.0,0.0,0.5881090862247971,-0.829224631327412,0.1465159948617963,0.673457823626889,1.0,alley,0,237043653,237044107,0
1.0,1.0,0.0,0.0,0.5881090862247971,-0.829224631327412,0.1465159948617963,0.673457823626889,1.0,alley,0,237044107,237043653,0
1.0,1.0,1.0,0.0,0.600983289286812,-0.12623947523690382,0.1394421728766548,0.6457079530405525,1.0,residential_neighborhood,6,237046451,237040994,0
1.0,1.0,0.0,1.0,0.6237687859811167,-1.1267514406398327,0.1315846207299935,0.4738299523303184,1.0,alley,0,237046451,476288483,0
0.0,1.0,0.0,1.0,0.5036067474320723,0.6258610880050012,0.12636042581155146,0.6285792144392713,1.0,bridge,3,24080825,5828898452,0
1.0,1.0,0.0,1.0,0.5817886750114896,-0.4522546330759483,0.0933177201578836,0.540629996345877,1.0,highway,3,24080860,11961440148,0
1.0,1.0,0.0,1.0,0.5968316229954774,-0.19146886549465633,-0.052494145595722914,0.6173076062419456,1.0,highway,3,24080860,1909553429,0
1.0,1.0,1.0,0.0,0.6056170612863753,-0.7656473596011326,-0.6210045900330425,0.6758594739313148,1.0,alley,0,242433435,242433494,0
0.0,1.0,0.0,1.0,0.5970975643228588,-0.39799108667419525,-0.8743816808851277,0.6520517470466958,1.0,street,5,242433435,242433511,0
0.0,1.0,1.0,1.0,0.5681410801805039,-0.13997007559340327,-1.806429040948847,0.6530591483108706,1.0,residential_neighborhood,2,242433436,11988912508,0
1.0,1.0,1.0,1.0,0.5849774245716051,0.44517342451815006,-1.7639463264199986,0.4838888842671272,1.0,residential_neighborhood,2,242433436,8603600420,0
1.0,1.0,1.0,0.0,0.6056170612863753,-0.7656473596011326,-0.6210045900330425,0.6758594739313148,1.0,alley,0,242433494,242433435,0
1.0,1.0,1.0,0.0,0.629209404828818,-0.33690469334826356,-7.389070394632409,0.6530486788818414,1.0,alley,4,242433494,242433510,0
0.0,1.0,1.0,1.0,0.5989942584650458,0.5895149919405417,-0.12078507286705242,0.6358896210253172,1.0,alley,6,242433495,11696372065,0
0.0,1.0,0.0,1.0,0.5771884233214396,0.60866743618266,-0.7458941278910787,0.4979517499978229,1.0,residential_neighborhood,5,242433495,242433510,0
1.0,1.0,1.0,0.0,0.629209404828818,-0.33690469334826356,-7.389070394632409,0.6530486788818414,1.0,alley,4,242433510,242433494,0
0.0,1.0,0.0,1.0,0.5771884233214396,0.60866743618266,-0.7458941278910787,0.4979517499978229,1.0,residential_neighborhood,5,242433510,242433495,0
0.0,1.0,0.0,1.0,0.5970975643228588,-0.39799108667419525,-0.8743816808851277,0.6520517470466958,1.0,street,5,242433511,242433435,0
0.0,1.0,1.0,1.0,0.5702771611647377,-0.06651435993734765,0.1451814074551171,0.6519750969771994,1.0,alley,5,242433511,9985809971,0
0.0,1.0,1.0,0.0,0.5999090151936916,-0.8866542200470943,-0.40521018438258016,0.6432866604504894,1.0,alley,0,242433512,237028869,0
1.0,1.0,0.0,0.0,0.5961904023349389,-1.2202759221277553,-2.1594330081039015,0.6181976804079903,1.0,alley,0,242433512,237029129,0
1.0,1.0,1.0,1.0,0.6366094890646953,-1.1316181916843393,-0.06172257085296273,0.6559675927688247,1.0,alley,0,242433512,476288605,0
1.0,1.0,1.0,1.0,0.5977309065669454,0.771976582088806,0.1928439420062828,0.37499322000388063,1.0,residential_neighborhood,5,242433520,5407401833,0
1.0,1.0,1.0,1.0,0.601428611841422,0.7539215493951588,0.18967950688163815,0.4638836994791174,1.0,alley,6,242433520,5407401835,0
0.0,1.0,1.0,1.0,0.5841811554029142,0.022992589875524744,0.0734171324525502,0.47686164061361264,1.0,residential_neighborhood,6,242433521,5407401827,0
1.0,1.0,1.0,1.0,0.5966589708741348,0.7883327273352635,0.1928439420062828,0.31185408077041515,1.0,residential_neighborhood,5,242433521,5407401833,0
1.0,1.0,1.0,1.0,0.6267583818201818,-0.6591563986644545,0.16192712829965503,0.6126920391714996,1.0,alley,6,242433522,242433523,0
1.0,1.0,0.0,1.0,0.6289837315054592,-0.5792070452645355,-0.05760233074436435,0.6430295514230604,1.0,alley,6,242433522,6546436639,0
1.0,1.0,1.0,1.0,0.6267583818201818,-0.6591563986644545,0.16192712829965503,0.6126920391714996,1.0,alley,6,242433523,242433522,0
0.0,1.0,1.0,0.0,0.5926056379699893,-0.701062114491806,-0.11577309321138617,0.6777774198730511,1.0,street,5,242433524,6534579838,0
1.0,1.0,0.0,0.0,0.5940415217380739,0.005498559320181277,-0.06604825501369763,0.6620954527360814,1.0,alley,6,242433525,1879089933,0
1.0,1.0,1.0,1.0,0.6048460644596558,-0.07813816511751524,0.12605408299153764,0.6438553962213543,1.0,alley,6,242433526,7393981440,0
0.0,1.0,0.0,0.0,0.5861471010472099,-0.4053113365535722,-0.36558693273102705,0.5613769307991442,1.0,alley,6,242433527,6541865502,0
1.0,1.0,1.0,1.0,0.5805745430533851,-1.0154363162843834,-0.27490337516057217,0.6061545282335062,1.0,alley,0,242433527,7393981444,0
1.0,1.0,0.0,0.0,0.47717296680258164,1.2732914198404848,0.18517182279991137,0.6269186133888752,1.0,residential_neighborhood,6,242433542,5407515128,0
1.0,1.0,1.0,1.0,0.5190764222296887,-0.5294766069279923,0.1928439420062828,0.664266644446125,1.0,driveway,6,242433543,5407514718,0
1.0,1.0,1.0,1.0,0.6388272771186619,-0.23539267167162842,0.1928439420062828,0.48667796846315664,1.0,residential_neighborhood,6,242433564,5407514716,0
1.0,1.0,1.0,0.0,0.6179425572688706,-0.9036488087581129,0.15336910754794641,0.6547688960769732,1.0,alley,0,242433589,5407514716,0
1.0,1.0,1.0,1.0,0.580230420043054,0.29256010552287715,-0.3230588825799777,0.573354519180949,1.0,alley,6,242433590,5412322217,0
1.0,1.0,1.0,1.0,0.5886633811301815,0.13161015210972843,0.1789828136194243,0.5200034603783594,1.0,alley,6,242433590,7393981444,0
1.0,1.0,1.0,1.0,0.5170259269130022,0.23763804961307658,0.1928439420062828,0.5952277313592764,1.0,residential_neighborhood,6,242433594,5412322217,0
0.0,1.0,1.0,1.0,0.5739231836025609,-0.23397755148904767,-0.3464497297131552,0.5222060876354865,1.0,driveway,6,242433595,5412322219,0
1.0,1.0,1.0,1.0,0.6009830480521123,-0.3133720496608865,0.13382093402090361,0.6317273741179046,1.0,alley,6,242433596,6544188232,0
0.0,1.0,0.0,0.0,0.5085615581425831,1.0191246260442148,-3.41619505254048,0.6361496004825667,1.0,street,2,242433597,11988603740,0
1.0,1.0,1.0,0.0,0.5940149483211626,-0.17175038914873966,0.03081734394471589,0.5955288850302889,1.0,residential_neighborhood,6,242433600,11693044398,0
0.0,1.0,1.0,1.0,0.46800531945770824,0.023062843807546023,0.020807887723317472,0.6797283105611801,1.0,driveway,5,242433601,6554122984,0
1.0,1.0,1.0,0.0,0.5784394608032072,0.36762645280655365,0.163336629393226,0.5684358877919597,1.0,alley,6,242433604,1869516654,0
0.0,1.0,1.0,1.0,0.46350264885956655,0.6057984330066744,0.1928439420062828,0.4817012702556219,1.0,residential_neighborhood,6,242433604,6551798957,0
0.0,1.0,1.0,1.0,0.4257693757006904,1.1222270067785092,-6.894835600237985,0.6591588300701554,1.0,residential_neighborhood,4,242433608,242433610,0
0.0,1.0,1.0,1.0,0.4257693757006904,1.1222270067785092,-6.894835600237985,0.6591588300701554,1.0,residential_neighborhood,4,242433610,242433608,0
1.0,1.0,0.0,1.0,0.5787242598704609,0.9464357222985638,0.1913940589809961,0.4283759974283559,1.0,residential_neighborhood,6,242433623,242433720,0
1.0,1.0,1.0,1.0,0.6650236846076855,-2.5169631294378796,-3.5583961210644737,0.5665149902861378,1.0,driveway,2,242433654,9728631195,0
1.0,1.0,1.0,0.0,0.5706550464188064,-0.23469461076827672,-0.7636983605191972,0.6392705409506247,1.0,street,5,242433674,242433681,0
1.0,1.0,1.0,1.0,0.6184148912328312,0.4797836795881059,0.12738948372950365,0.6346862733468119,1.0,alley,6,242433675,11696372066,0
0.0,1.0,1.0,0.0,0.6180261672706535,0.2741890246803073,-0.33530954922634243,0.575821405611562,1.0,residential_neighborhood,6,242433681,11988912517,0
0.0,1.0,1.0,0.0,0.5022843554192334,-0.16823872704454304,-2.835224838203464,0.5829391169178008,1.0,residential_neighborhood,2,242433681,237030038,0
1.0,1.0,1.0,0.0,0.5706550464188064,-0.23469461076827672,-0.7636983605191972,0.6392705409506247,1.0,street,5,242433681,242433674,0
0.0,1.0,1.0,1.0,0.5783036886552827,1.0078643717793891,-0.6960742592773869,0.5742405752202445,1.0,residential_neighborhood,5,242433681,8603600420,0
1.0,1.0,1.0,1.0,0.648154212944241,-0.04874427983300519,0.1928439420062828,0.552879607035795,1.0,alley,5,242433691,4064586311,0
1.0,1.0,1.0,0.0,0.5725179861530292,0.5113007721612308,-0.3974236803099176,0.5855288155642553,1.0,residential_neighborhood,5,242433692,4064586311,0
0.0,1.0,0.0,1.0,0.5985733143644727,-1.4788873660758386,0.1928439420062828,0.6873631835471647,0.0,alley,0,242433705,6551956883,0
0.0,1.0,1.0,0.0,0.6070562625177316,-0.5992996666334715,-1.681901674595979,0.6658794516192041,1.0,alley,6,242433706,11692822478,0
0.0,1.0,1.0,0.0,0.5993176520236485,0.5002415391052859,0.02361676500293983,0.646671934553344,1.0,alley,3,242433706,237039162,0
1.0,1.0,1.0,1.0,0.6126537509375296,-1.72277654476614,-0.18183773176925244,0.4814172754974302,1.0,alley,0,242433707,1869508701,0
1.0,1.0,1.0,1.0,0.571023715398949,1.0994564784574685,0.14059955802956992,0.4975178506392328,1.0,residential_neighborhood,6,242433707,242433921,0
0.0,1.0,0.0,0.0,0.5824844108705728,-0.18719993376042668,-2.115380843453705,0.6110165156667404,1.0,alley,2,242433711,242433876,0
0.0,1.0,0.0,0.0,0.6145537392355402,-0.640197434920363,0.12011486858044587,0.5875466299196448,1.0,alley,6,242433712,2834979399,0
1.0,1.0,1.0,0.0,0.623317912669336,0.36053545736584736,-0.36358227254067765,0.6251077627722562,1.0,alley,6,242433713,2834979399,0
0.0,1.0,1.0,1.0,0.6183952340705138,0.35172883741308214,0.1928439420062828,0.6500278173994288,1.0,alley,6,242433713,6551974385,0
0.0,1.0,1.0,1.0,0.6247382272249322,0.0021977001123178875,0.1928439420062828,0.6780552890180915,1.0,alley,6,242433714,6551956884,0
0.0,1.0,0.0,1.0,0.6102223204550196,-0.328418288273643,-0.4900406065966815,0.6794951574843595,1.0,alley,6,242433715,6551956883,0
1.0,1.0,1.0,1.0,0.6284085450558279,0.38416152653808694,0.1849712255186538,0.6651873356853492,1.0,alley,6,242433715,6551956884,0
1.0,1.0,1.0,1.0,0.612611972683815,0.31905290182318224,0.08232712566293678,0.5008344121678509,1.0,residential_neighborhood,6,242433718,962803393,0
1.0,1.0,1.0,0.0,0.5979866663592344,0.5483745623619202,0.1928439420062828,0.5726998618587299,1.0,alley,6,242433719,242433720,0
1.0,1.0,0.0,1.0,0.5787242598704609,0.9464357222985638,0.1913940589809961,0.4283759974283559,1.0,residential_neighborhood,6,242433720,242433623,0
1.0,1.0,1.0,0.0,0.5979866663592344,0.5483745623619202,0.1928439420062828,0.5726998618587299,1.0,alley,6,242433720,242433719,0
1.0,1.0,1.0,1.0,0.6096108137499469,0.9234240174438181,0.1928439420062828,0.43503767926077874,1.0,alley,6,242433720,6551956881,0
1.0,1.0,0.0,0.0,0.5908878207377688,-0.4897983817495942,-0.2781757800313942,0.6059825555447497,1.0,street,6,242433866,242433874,0
0.0,1.0,1.0,0.0,0.5882174943245253,-0.5787407582617744,0.12651479183377212,0.5974802164569826,1.0,alley,6,242433866,6551939538,0
1.0,1.0,0.0,0.0,0.5908878207377688,-0.4897983817495942,-0.2781757800313942,0.6059825555447497,1.0,street,6,242433874,242433866,0
0.0,1.0,1.0,0.0,0.5884943963721037,-0.43022370914137237,-0.08653468177555777,0.5167759630551835,1.0,residential_neighborhood,6,242433875,8386217633,0
0.0,1.0,0.0,0.0,0.5824844108705728,-0.18719993376042668,-2.115380843453705,0.6110165156667404,1.0,alley,2,242433876,242433711,0
1.0,1.0,1.0,0.0,0.6181308656180143,-0.03905832169470631,-1.3518111909261201,0.6793436790208768,1.0,alley,6,242433877,5602714994,0
1.0,1.0,0.0,0.0,0.6168861194008443,-0.26403619127564676,-0.11206758679972327,0.6513572526271042,1.0,alley,6,242433877,6539356587,0
0.0,1.0,1.0,0.0,0.6065549649139171,-0.438880563515888,0.1928439420062828,0.6788677243848655,0.0,alley,6,242433877,6551956875,0
1.0,1.0,1.0,1.0,0.5756154169697122,0.8636672316696667,0.1928439420062828,0.607294555558683,1.0,street,5,242433879,11397271908,0
1.0,1.0,0.0,0.0,0.5977069443862687,0.8151320259788506,0.17793866082192003,0.6020376114095326,1.0,alley,5,242433879,31241720,0
1.0,1.0,1.0,0.0,0.5701776563356352,0.3234397061171414,0.19097575579903114,0.5732232264387715,1.0,street,6,242433879,746028597,0
1.0,1.0,0.0,0.0,0.5982688227959337,-1.308906401842045,0.1928439420062828,0.5841955512796445,1.0,alley,0,242433880,1869508710,0
