has_crosswalk,has_traffic_sign,has_traffic_light,has_bicycle,obstruction_density,sidewalk_ratio,cycling_lane_coverage,greenery_ratio,road_condition,scene_label,highway,surface,Cluster,u,v,key
0.0,1.0,1.0,1.0,0.6003463497044026,-0.8050491582045107,0.07872974883949674,0.6268404303597255,1.0,alley,residential,asphalt,3,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.6273753924081505,-0.22538986709271133,0.07872974883949674,0.615317648872517,1.0,alley,residential,asphalt,3,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.6729733174005765,1.1757757928242651,0.07872974883949674,0.5516569588681985,1.0,driveway,residential,asphalt,0,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.628125480841324,-0.9010664202733887,0.07872974883949674,0.6365496314861706,1.0,alley,residential,asphalt,3,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.6253756144137849,-0.21487108185330034,0.004549468454835815,0.588002108003387,1.0,railroad_track,residential,asphalt,0,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.6390088872546652,-1.101210483490853,-0.28683494226476236,0.6821982233202697,1.0,alley,residential,asphalt,3,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.67537332337653,1.6533980495737068,-0.35759361771642817,0.6056908350444964,1.0,driveway,residential,asphalt,0,6546436639,242433522,0
1.0,1.0,1.0,0.0,0.5955360410076291,-0.14780159943518129,-0.4001408569944594,0.6242066502710006,1.0,alley,residential,asphalt,3,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.636844670820899,-0.9730493965935001,0.07872974883949674,0.6769274776166607,1.0,alley,residential,asphalt,3,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.6136126940844958,-0.6903535821893227,0.07872974883949674,0.648277296278632,1.0,alley,residential,asphalt,3,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.6091724257627731,-0.2875846845033987,-2.5314082030548746,0.6840545332863596,1.0,alley,residential,asphalt,2,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.6447351408041992,-0.9883388581685583,-0.7577063345101668,0.6459482358202623,1.0,alley,residential,asphalt,3,6546436639,242433522,0
1.0,1.0,1.0,1.0,0.6049349036473513,-1.0049407188525676,0.07872974883949674,0.6591097270052113,1.0,alley,residential,asphalt,3,6546436639,242433522,0
1.0,1.0,1.0,0.0,0.5989918433189434,-0.5408378857157057,0.07872974883949674,0.6822755681852863,1.0,alley,residential,asphalt,3,6546436639,242433522,0
0.0,1.0,0.0,1.0,0.5460331298965166,0.9231301987649596,-0.5038453194043606,0.6071808390412821,1.0,crosswalk,secondary,asphalt,0,11676245112,5472136474,0
1.0,1.0,0.0,1.0,0.5180085236287967,-0.9031289273772797,-3.7735566530858913,0.6253968806971941,1.0,alley,secondary,asphalt,2,11676245112,5472136474,0
1.0,1.0,1.0,1.0,0.5007510913545414,0.7281551097036268,-8.585536722274934,0.6211159249209951,1.0,residential_neighborhood,secondary,asphalt,4,11676245112,5472136474,0
0.0,1.0,1.0,1.0,0.5160241347743748,0.6741346522148262,-0.14810442284284567,0.5928275475109747,1.0,crosswalk,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,1.0,1.0,0.5497707662566177,0.39074566503769764,-0.23863897280621013,0.6001396378785459,1.0,crosswalk,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,1.0,1.0,0.5804820001485776,1.2326024263897586,0.021515401688486025,0.5953947691787412,1.0,alley,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,1.0,0.0,0.5698746243431568,1.108275267480495,0.05865197785622784,0.6184937749747073,1.0,alley,secondary,asphalt,0,11676245112,5472136474,0
1.0,1.0,1.0,0.0,0.6104715599730084,1.470286790751655,0.010978426088174734,0.6106743380331171,1.0,alley,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,1.0,0.0,0.6033778629181173,1.216203734448862,-2.1652631066183243,0.6419090914630241,1.0,alley,secondary,asphalt,2,11676245112,5472136474,0
0.0,1.0,1.0,0.0,0.6001004288713431,1.2167065786316722,-0.1280966758407669,0.6401496101095567,1.0,street,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,1.0,0.0,0.5882321519172757,1.201763077817112,0.0017978910597965315,0.6355979833048853,1.0,street,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,0.0,0.0,0.6142050757694912,1.029963220313983,-0.7568829753082585,0.67453622155592,1.0,alley,secondary,asphalt,0,11676245112,5472136474,0
1.0,1.0,1.0,1.0,0.5089294917984479,0.7125771053583174,-1.245265565995512,0.5902029163848298,1.0,residential_neighborhood,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,0.0,1.0,0.5342661350385455,0.23766865538949317,-0.08429075826185735,0.5943566032066044,1.0,crosswalk,secondary,asphalt,0,11676245112,5472136474,0
1.0,1.0,1.0,1.0,0.496862262660206,1.0699734719294538,-5.487470567765129,0.6701145262207179,1.0,highway,secondary,asphalt,4,11676245112,5472136474,0
0.0,1.0,1.0,1.0,0.5370240781383699,0.19075318867609597,-4.028841735038604,0.5497935482693174,1.0,residential_neighborhood,secondary,asphalt,2,11676245112,5472136474,0
1.0,1.0,1.0,1.0,0.5027088825467629,1.1305228383335835,-4.400015123872229,0.66866824072302,1.0,street,secondary,asphalt,2,11676245112,5472136474,0
1.0,1.0,1.0,1.0,0.5105067305679784,0.8876698820909698,-0.43733553277435283,0.6175476500651336,1.0,street,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,0.0,1.0,0.44525514629178387,1.145724677964376,-10.54322007535595,0.5895271100708874,1.0,street,secondary,asphalt,1,11676245112,5472136474,0
1.0,1.0,0.0,1.0,0.5244112926076685,1.221836489008394,-3.0066097744364093,0.5495129940916459,1.0,residential_neighborhood,secondary,asphalt,2,11676245112,5472136474,0
1.0,1.0,1.0,1.0,0.5204927172076078,1.1044237153303622,-2.920614155603556,0.5620190785399785,1.0,residential_neighborhood,secondary,asphalt,2,11676245112,5472136474,0
1.0,1.0,1.0,1.0,0.5353014106833531,-0.09410040592236911,-2.7577695138892713,0.5732090465686764,1.0,alley,secondary,asphalt,2,11676245112,5472136474,0
0.0,1.0,1.0,1.0,0.5237463588902365,1.034300308813779,-0.5763671824981632,0.6123688622573147,1.0,residential_neighborhood,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,0.0,1.0,0.536266563298117,0.40127716844181616,-0.058688422690536236,0.5940837183691345,1.0,crosswalk,secondary,asphalt,0,11676245112,5472136474,0
0.0,1.0,1.0,1.0,0.4822211163335058,0.6116271239868447,-5.499182553777327,0.6293615088695376,1.0,residential_neighborhood,secondary,asphalt,4,11676245112,5472136474,0
1.0,1.0,1.0,1.0,0.5025308219281495,-0.9265116325561239,-8.855975938991183,0.6013455499059611,1.0,residential_neighborhood,secondary,asphalt,1,11676245112,5472136474,0
1.0,1.0,0.0,1.0,0.5171088286518309,0.8278913377947811,-2.6929152728055223,0.6116495098747365,1.0,street,secondary,asphalt,2,11676245112,5472136474,0
0.0,1.0,0.0,1.0,0.5460331298965166,0.9231301987649596,-0.5038453194043606,0.6071808390412821,1.0,crosswalk,secondary,asphalt,0,5472136474,11676245112,0
1.0,1.0,0.0,1.0,0.5180085236287967,-0.9031289273772797,-3.7735566530858913,0.6253968806971941,1.0,alley,secondary,asphalt,2,5472136474,11676245112,0
1.0,1.0,1.0,1.0,0.5007510913545414,0.7281551097036268,-8.585536722274934,0.6211159249209951,1.0,residential_neighborhood,secondary,asphalt,4,5472136474,11676245112,0
0.0,1.0,1.0,1.0,0.5160241347743748,0.6741346522148262,-0.14810442284284567,0.5928275475109747,1.0,crosswalk,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,1.0,1.0,0.5497707662566177,0.39074566503769764,-0.23863897280621013,0.6001396378785459,1.0,crosswalk,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,1.0,1.0,0.5804820001485776,1.2326024263897586,0.021515401688486025,0.5953947691787412,1.0,alley,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,1.0,0.0,0.5698746243431568,1.108275267480495,0.05865197785622784,0.6184937749747073,1.0,alley,secondary,asphalt,0,5472136474,11676245112,0
1.0,1.0,1.0,0.0,0.6104715599730084,1.470286790751655,0.010978426088174734,0.6106743380331171,1.0,alley,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,1.0,0.0,0.6033778629181173,1.216203734448862,-2.1652631066183243,0.6419090914630241,1.0,alley,secondary,asphalt,2,5472136474,11676245112,0
0.0,1.0,1.0,0.0,0.6001004288713431,1.2167065786316722,-0.1280966758407669,0.6401496101095567,1.0,street,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,1.0,0.0,0.5882321519172757,1.201763077817112,0.0017978910597965315,0.6355979833048853,1.0,street,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,0.0,0.0,0.6142050757694912,1.029963220313983,-0.7568829753082585,0.67453622155592,1.0,alley,secondary,asphalt,0,5472136474,11676245112,0
1.0,1.0,1.0,1.0,0.5089294917984479,0.7125771053583174,-1.245265565995512,0.5902029163848298,1.0,residential_neighborhood,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,0.0,1.0,0.5342661350385455,0.23766865538949317,-0.08429075826185735,0.5943566032066044,1.0,crosswalk,secondary,asphalt,0,5472136474,11676245112,0
1.0,1.0,1.0,1.0,0.496862262660206,1.0699734719294538,-5.487470567765129,0.6701145262207179,1.0,highway,secondary,asphalt,4,5472136474,11676245112,0
0.0,1.0,1.0,1.0,0.5370240781383699,0.19075318867609597,-4.028841735038604,0.5497935482693174,1.0,residential_neighborhood,secondary,asphalt,2,5472136474,11676245112,0
1.0,1.0,1.0,1.0,0.5027088825467629,1.1305228383335835,-4.400015123872229,0.66866824072302,1.0,street,secondary,asphalt,2,5472136474,11676245112,0
1.0,1.0,1.0,1.0,0.5105067305679784,0.8876698820909698,-0.43733553277435283,0.6175476500651336,1.0,street,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,0.0,1.0,0.44525514629178387,1.145724677964376,-10.54322007535595,0.5895271100708874,1.0,street,secondary,asphalt,1,5472136474,11676245112,0
1.0,1.0,0.0,1.0,0.5244112926076685,1.221836489008394,-3.0066097744364093,0.5495129940916459,1.0,residential_neighborhood,secondary,asphalt,2,5472136474,11676245112,0
1.0,1.0,1.0,1.0,0.5204927172076078,1.1044237153303622,-2.920614155603556,0.5620190785399785,1.0,residential_neighborhood,secondary,asphalt,2,5472136474,11676245112,0
1.0,1.0,1.0,1.0,0.5353014106833531,-0.09410040592236911,-2.7577695138892713,0.5732090465686764,1.0,alley,secondary,asphalt,2,5472136474,11676245112,0
0.0,1.0,1.0,1.0,0.5237463588902365,1.034300308813779,-0.5763671824981632,0.6123688622573147,1.0,residential_neighborhood,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,0.0,1.0,0.536266563298117,0.40127716844181616,-0.058688422690536236,0.5940837183691345,1.0,crosswalk,secondary,asphalt,0,5472136474,11676245112,0
0.0,1.0,1.0,1.0,0.4822211163335058,0.6116271239868447,-5.499182553777327,0.6293615088695376,1.0,residential_neighborhood,secondary,asphalt,4,5472136474,11676245112,0
1.0,1.0,1.0,1.0,0.5025308219281495,-0.9265116325561239,-8.855975938991183,0.6013455499059611,1.0,residential_neighborhood,secondary,asphalt,1,5472136474,11676245112,0
1.0,1.0,0.0,1.0,0.5171088286518309,0.8278913377947811,-2.6929152728055223,0.6116495098747365,1.0,street,secondary,asphalt,2,5472136474,11676245112,0
1.0,1.0,1.0,0.0,0.6046299448195332,-1.245727534278658,0.07872974883949674,0.5596777784508936,1.0,street,residential,concrete,6,242433866,242433874,0
1.0,1.0,0.0,1.0,0.5895766209753609,-0.45388607631808925,-0.30727975210124137,0.644835971440671,1.0,alley,residential,concrete,6,242433866,242433874,0
1.0,1.0,1.0,1.0,0.5885948390498996,-0.32150430976358807,-3.0846411025313505,0.6731327324945321,1.0,street,residential,concrete,2,242433866,242433874,0
1.0,1.0,1.0,0.0,0.5916836850746393,0.6670253147069997,0.07872974883949674,0.5672834174670244,1.0,residential_neighborhood,residential,concrete,8,242433866,242433874,0
1.0,1.0,0.0,1.0,0.5913512928546166,-0.930936351762384,0.07872974883949674,0.5261854447909667,1.0,alley,residential,concrete,6,242433866,242433874,0
1.0,1.0,1.0,1.0,0.5786084854043686,-0.23143342625792587,-0.6792454626641131,0.6620792260472604,1.0,street,residential,concrete,6,242433866,242433874,0
1.0,1.0,1.0,0.0,0.6046299448195332,-1.245727534278658,0.07872974883949674,0.5596777784508936,1.0,street,residential,concrete,6,242433874,242433866,0
1.0,1.0,0.0,1.0,0.5895766209753609,-0.45388607631808925,-0.30727975210124137,0.644835971440671,1.0,alley,residential,concrete,6,242433874,242433866,0
1.0,1.0,1.0,1.0,0.5885948390498996,-0.32150430976358807,-3.0846411025313505,0.6731327324945321,1.0,street,residential,concrete,2,242433874,242433866,0
1.0,1.0,1.0,0.0,0.5916836850746393,0.6670253147069997,0.07872974883949674,0.5672834174670244,1.0,residential_neighborhood,residential,concrete,8,242433874,242433866,0
1.0,1.0,0.0,1.0,0.5913512928546166,-0.930936351762384,0.07872974883949674,0.5261854447909667,1.0,alley,residential,concrete,6,242433874,242433866,0
1.0,1.0,1.0,1.0,0.5786084854043686,-0.23143342625792587,-0.6792454626641131,0.6620792260472604,1.0,street,residential,concrete,6,242433874,242433866,0
0.0,1.0,1.0,1.0,0.5790689818375364,1.0480373306359345,-0.2819053971043786,0.3756444160355333,1.0,residential_neighborhood,tertiary,asphalt,0,6265362740,12233670799,0
1.0,1.0,1.0,1.0,0.5645954698194011,1.3682892160509852,-0.24268969492037148,0.495582066770305,1.0,residential_neighborhood,tertiary,asphalt,0,6265362740,12233670799,0
1.0,1.0,0.0,1.0,0.5702851723076963,0.32859691828205223,-0.15742269825045044,0.37028639649048706,1.0,residential_neighborhood,tertiary,asphalt,0,6265362740,12233670799,0
0.0,1.0,0.0,1.0,0.5687442127952318,0.18133852049754628,0.010580891084602917,0.35668744464189706,1.0,residential_neighborhood,tertiary,asphalt,0,6265362740,12233670799,0
0.0,1.0,1.0,1.0,0.5790689818375364,1.0480373306359345,-0.2819053971043786,0.3756444160355333,1.0,residential_neighborhood,tertiary,asphalt,0,12233670799,6265362740,0
1.0,1.0,1.0,1.0,0.5645954698194011,1.3682892160509852,-0.24268969492037148,0.495582066770305,1.0,residential_neighborhood,tertiary,asphalt,0,12233670799,6265362740,0
1.0,1.0,0.0,1.0,0.5702851723076963,0.32859691828205223,-0.15742269825045044,0.37028639649048706,1.0,residential_neighborhood,tertiary,asphalt,0,12233670799,6265362740,0
0.0,1.0,0.0,1.0,0.5687442127952318,0.18133852049754628,0.010580891084602917,0.35668744464189706,1.0,residential_neighborhood,tertiary,asphalt,0,12233670799,6265362740,0
1.0,1.0,1.0,1.0,0.6103683672535095,-1.2921829095893342,0.07872974883949674,0.6021535344407883,1.0,residential_neighborhood,residential,concrete,6,7188588286,237026303,0
1.0,1.0,1.0,1.0,0.6242290453528765,-1.5558181514930802,0.07872974883949674,0.6655652498799131,1.0,street,residential,concrete,6,7188588286,237026303,0
1.0,1.0,1.0,1.0,0.6103683672535095,-1.2921829095893342,0.07872974883949674,0.6021535344407883,1.0,residential_neighborhood,residential,concrete,6,237026303,7188588286,0
1.0,1.0,1.0,1.0,0.6242290453528765,-1.5558181514930802,0.07872974883949674,0.6655652498799131,1.0,street,residential,concrete,6,237026303,7188588286,0
1.0,1.0,0.0,1.0,0.5957860315591688,-1.4659147471695797,0.07872974883949674,0.681402481819444,1.0,alley,residential,concrete,6,6549850526,31241695,0
1.0,1.0,1.0,0.0,0.6273308056887384,-1.6796031271287102,-3.195574299020779,0.6369474498902019,1.0,street,residential,concrete,2,6549850526,31241695,0
1.0,1.0,0.0,1.0,0.5957860315591688,-1.4659147471695797,0.07872974883949674,0.681402481819444,1.0,alley,residential,concrete,6,31241695,6549850526,0
1.0,1.0,1.0,0.0,0.6273308056887384,-1.6796031271287102,-3.195574299020779,0.6369474498902019,1.0,street,residential,concrete,2,31241695,6549850526,0
0.0,1.0,1.0,1.0,0.5633913883414761,-0.25216713311165284,0.07872974883949674,0.661941895013411,1.0,alley,tertiary,asphalt,0,6554200411,962802443,0
0.0,1.0,1.0,0.0,0.5750397113402141,-0.43269290821473383,-0.3909747996465645,0.6637356286071103,1.0,alley,tertiary,asphalt,3,6554200411,962802443,0
1.0,1.0,1.0,1.0,0.578771063061298,-0.5839024304292117,0.07872974883949674,0.6779376416611232,1.0,alley,tertiary,asphalt,3,6554200411,962802443,0
0.0,1.0,1.0,1.0,0.5633913883414761,-0.25216713311165284,0.07872974883949674,0.661941895013411,1.0,alley,tertiary,asphalt,0,962802443,6554200411,0
0.0,1.0,1.0,0.0,0.5750397113402141,-0.43269290821473383,-0.3909747996465645,0.6637356286071103,1.0,alley,tertiary,asphalt,3,962802443,6554200411,0
1.0,1.0,1.0,1.0,0.578771063061298,-0.5839024304292117,0.07872974883949674,0.6779376416611232,1.0,alley,tertiary,asphalt,3,962802443,6554200411,0
1.0,1.0,1.0,0.0,0.608790039994323,-0.19718129821992067,-0.127469929099311,0.6703058330805114,1.0,alley,tertiary,concrete,6,237043367,1321938119,0
1.0,1.0,1.0,0.0,0.5788707885454658,-0.2769320795399931,0.06709529158397416,0.6770346387605454,1.0,street,tertiary,concrete,6,237043367,1321938119,0
0.0,1.0,1.0,1.0,0.6058218106998595,-1.0817405940590488,-2.520255418998127,0.6814859641841445,1.0,highway,tertiary,concrete,2,237043367,1321938119,0
1.0,1.0,1.0,1.0,0.5916207653683347,-1.4351309935531926,-0.40251223727714025,0.6408154303547502,1.0,alley,tertiary,concrete,6,237043367,1321938119,0
1.0,1.0,1.0,0.0,0.5796046750053391,-0.6677145981552094,-2.637640300863884,0.6602952054015604,1.0,street,tertiary,concrete,2,237043367,1321938119,0
0.0,1.0,1.0,0.0,0.5863123199469814,-0.17531867675972407,-3.0539110064495927,0.6816100224444079,1.0,street,tertiary,concrete,2,237043367,1321938119,0
1.0,1.0,1.0,0.0,0.608790039994323,-0.19718129821992067,-0.127469929099311,0.6703058330805114,1.0,alley,tertiary,concrete,6,1321938119,237043367,0
1.0,1.0,1.0,0.0,0.5788707885454658,-0.2769320795399931,0.06709529158397416,0.6770346387605454,1.0,street,tertiary,concrete,6,1321938119,237043367,0
0.0,1.0,1.0,1.0,0.6058218106998595,-1.0817405940590488,-2.520255418998127,0.6814859641841445,1.0,highway,tertiary,concrete,2,1321938119,237043367,0
1.0,1.0,1.0,1.0,0.5916207653683347,-1.4351309935531926,-0.40251223727714025,0.6408154303547502,1.0,alley,tertiary,concrete,6,1321938119,237043367,0
1.0,1.0,1.0,0.0,0.5796046750053391,-0.6677145981552094,-2.637640300863884,0.6602952054015604,1.0,street,tertiary,concrete,2,1321938119,237043367,0
0.0,1.0,1.0,0.0,0.5863123199469814,-0.17531867675972407,-3.0539110064495927,0.6816100224444079,1.0,street,tertiary,concrete,2,1321938119,237043367,0
0.0,1.0,0.0,1.0,0.5795533568695488,-1.2667324849101156,-0.03610300158647287,0.6207779261606555,1.0,alley,residential,concrete,6,237024527,237030052,0
0.0,1.0,0.0,1.0,0.5911938940101983,-1.1633318912203954,0.05403303337728955,0.6364734282925174,1.0,alley,residential,concrete,6,237024527,237030052,0
0.0,1.0,1.0,1.0,0.5705638172255441,-1.335039101749807,0.07872974883949674,0.624367864504787,1.0,residential_neighborhood,residential,concrete,6,237024527,237030052,0
1.0,1.0,1.0,1.0,0.5885835445315886,-1.239984556505564,0.07872974883949674,0.612062853953886,1.0,residential_neighborhood,residential,concrete,6,237024527,237030052,0
0.0,1.0,0.0,1.0,0.5795533568695488,-1.2667324849101156,-0.03610300158647287,0.6207779261606555,1.0,alley,residential,concrete,6,237030052,237024527,0
0.0,1.0,0.0,1.0,0.5911938940101983,-1.1633318912203954,0.05403303337728955,0.6364734282925174,1.0,alley,residential,concrete,6,237030052,237024527,0
0.0,1.0,1.0,1.0,0.5705638172255441,-1.335039101749807,0.07872974883949674,0.624367864504787,1.0,residential_neighborhood,residential,concrete,6,237030052,237024527,0
1.0,1.0,1.0,1.0,0.5885835445315886,-1.239984556505564,0.07872974883949674,0.612062853953886,1.0,residential_neighborhood,residential,concrete,6,237030052,237024527,0
0.0,1.0,0.0,1.0,0.581709248752496,0.30834997650842255,-0.026826264679585887,0.5617138641976244,1.0,residential_neighborhood,secondary,concrete,8,25583855,25583865,0
0.0,1.0,1.0,0.0,0.5598848907575225,0.0020596504661888433,-1.6078823501350046,0.6769047644112085,1.0,street,secondary,concrete,2,25583855,25583865,0
0.0,1.0,0.0,1.0,0.581709248752496,0.30834997650842255,-0.026826264679585887,0.5617138641976244,1.0,residential_neighborhood,secondary,concrete,8,25583865,25583855,0
0.0,1.0,1.0,0.0,0.5598848907575225,0.0020596504661888433,-1.6078823501350046,0.6769047644112085,1.0,street,secondary,concrete,2,25583865,25583855,0
1.0,1.0,1.0,0.0,0.6478474965020842,-2.0488875734604006,0.07872974883949674,0.6358763564441287,1.0,alley,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,1.0,0.6334838126000614,-1.3206646961901223,0.07872974883949674,0.5182088990642721,1.0,residential_neighborhood,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,0.0,0.607534821087976,-1.404288223102539,0.07872974883949674,0.612886230979979,1.0,residential_neighborhood,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,1.0,0.6229351122760783,-1.0267593722370283,0.05170129561423541,0.5970973273751509,1.0,street,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,0.0,0.6198982083922324,-0.9002260796870751,0.07872974883949674,0.6676574839972284,1.0,street,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,0.0,0.6049955360916949,-0.589127478988553,-0.023751243557461596,0.6679517371488171,1.0,street,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,0.0,0.60270214019662,-0.8055763780993553,0.06053333270216857,0.6695997581997623,1.0,street,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,1.0,0.6116225873192903,-1.4772761980083864,0.07872974883949674,0.6066824924900514,1.0,alley,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,0.0,0.6070977610580749,-1.3028630724694459,-0.08496472223752384,0.6462297168920822,1.0,street,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,0.0,0.6107099458504702,-1.2943018659714356,0.07872974883949674,0.5291438906495445,1.0,residential_neighborhood,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,1.0,0.6227063714665615,-1.4031091053165075,0.07872974883949674,0.6737254507930014,1.0,street,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,1.0,0.6289723113910216,-1.5707900302293325,0.07872974883949674,0.5620735545303777,1.0,residential_neighborhood,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,1.0,0.6052889917659651,-1.4261388467721334,-0.06791813590362628,0.5316136346203064,1.0,alley,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,0.0,0.6288094795066966,-0.5113057373217746,-1.075113739065126,0.36089596447635053,1.0,alley,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,1.0,0.6236448257243942,-0.5583493578675497,-0.7866298252428189,0.6143693390872227,1.0,street,residential,concrete,6,457323535,2703653931,0
1.0,1.0,1.0,0.0,0.6478474965020842,-2.0488875734604006,0.07872974883949674,0.6358763564441287,1.0,alley,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,1.0,0.6334838126000614,-1.3206646961901223,0.07872974883949674,0.5182088990642721,1.0,residential_neighborhood,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,0.0,0.607534821087976,-1.404288223102539,0.07872974883949674,0.612886230979979,1.0,residential_neighborhood,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,1.0,0.6229351122760783,-1.0267593722370283,0.05170129561423541,0.5970973273751509,1.0,street,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,0.0,0.6198982083922324,-0.9002260796870751,0.07872974883949674,0.6676574839972284,1.0,street,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,0.0,0.6049955360916949,-0.589127478988553,-0.023751243557461596,0.6679517371488171,1.0,street,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,0.0,0.60270214019662,-0.8055763780993553,0.06053333270216857,0.6695997581997623,1.0,street,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,1.0,0.6116225873192903,-1.4772761980083864,0.07872974883949674,0.6066824924900514,1.0,alley,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,0.0,0.6070977610580749,-1.3028630724694459,-0.08496472223752384,0.6462297168920822,1.0,street,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,0.0,0.6107099458504702,-1.2943018659714356,0.07872974883949674,0.5291438906495445,1.0,residential_neighborhood,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,1.0,0.6227063714665615,-1.4031091053165075,0.07872974883949674,0.6737254507930014,1.0,street,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,1.0,0.6289723113910216,-1.5707900302293325,0.07872974883949674,0.5620735545303777,1.0,residential_neighborhood,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,1.0,0.6052889917659651,-1.4261388467721334,-0.06791813590362628,0.5316136346203064,1.0,alley,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,0.0,0.6288094795066966,-0.5113057373217746,-1.075113739065126,0.36089596447635053,1.0,alley,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,1.0,0.6236448257243942,-0.5583493578675497,-0.7866298252428189,0.6143693390872227,1.0,street,residential,concrete,6,2703653931,457323535,0
1.0,1.0,1.0,0.0,0.5533929594472131,0.4100745518632645,-0.28802226894103017,0.6265846634636968,1.0,driveway,secondary,asphalt,0,11688680340,8375492417,0
0.0,1.0,1.0,1.0,0.6037017573641718,-0.3965859963668434,0.05858564891343406,0.6626246454786802,1.0,alley,secondary,asphalt,0,11688680340,8375492417,0
0.0,1.0,1.0,0.0,0.523721281550862,1.0834769193399272,0.07872974883949674,0.6204133600597515,1.0,crosswalk,secondary,asphalt,0,11688680340,8375492417,0
1.0,1.0,1.0,0.0,0.5533929594472131,0.4100745518632645,-0.28802226894103017,0.6265846634636968,1.0,driveway,secondary,asphalt,0,8375492417,11688680340,0
0.0,1.0,1.0,1.0,0.6037017573641718,-0.3965859963668434,0.05858564891343406,0.6626246454786802,1.0,alley,secondary,asphalt,0,8375492417,11688680340,0
0.0,1.0,1.0,0.0,0.523721281550862,1.0834769193399272,0.07872974883949674,0.6204133600597515,1.0,crosswalk,secondary,asphalt,0,8375492417,11688680340,0
1.0,1.0,1.0,1.0,0.5087130939637757,1.4388074802937465,0.07872974883949674,0.4501542245841175,1.0,residential_neighborhood,footway,concrete,8,5286755099,8242415821,0
1.0,1.0,1.0,0.0,0.5124413702984648,1.4331694167542623,0.07872974883949674,0.4584291853062829,1.0,residential_neighborhood,footway,concrete,8,5286755099,8242415821,0
1.0,1.0,1.0,1.0,0.5087130939637757,1.4388074802937465,0.07872974883949674,0.4501542245841175,1.0,residential_neighborhood,footway,concrete,8,8242415821,5286755099,0
1.0,1.0,1.0,0.0,0.5124413702984648,1.4331694167542623,0.07872974883949674,0.4584291853062829,1.0,residential_neighborhood,footway,concrete,8,8242415821,5286755099,0
1.0,1.0,1.0,1.0,0.6389126504183239,-0.8579600224492537,0.07872974883949674,0.6555770218959808,1.0,residential_neighborhood,residential,concrete,6,9136959872,3391930382,0
