image_id,latitude,longitude,captured_at,camera_type
908341517642169,14.581771,121.0538549,1709857641450,perspective
384474974328408,14.5768212,121.0505714,1709857552502,perspective
367463886210886,14.5744668,121.0491532,1709857522555,perspective
2183994591952780,14.577677699999,121.0511688,1709857574520,perspective
970091911299436,14.582707699997,121.0548972,1709857658486,perspective
706159644747335,14.5824015,121.0545972,1709857651529,perspective
785604030085715,14.5824015,121.0545972,1709857652150,perspective
404070552215426,14.582297300001,121.0544889,1709857649486,perspective
394015606696734,14.584383099999,121.0558252,1709857691477,perspective
1547978189358467,14.582126299999,121.0542893,1709857646446,perspective
379719828205728,14.5824465,121.0546419,1709857652459,perspective
1075128270195735,14.584436,121.0558407,1709857692517,perspective
8119642844730707,14.5740712,121.0488035,1709857516471,perspective
909536307585108,14.575823700002,121.0500297,1709857538450,perspective
947710156936070,14.5813008,121.0537552,1709857636515,perspective
882657593638915,14.5811064,121.0536446,1709857633692,perspective
763951035678983,14.5847902,121.0559416,1709857700513,perspective
1116998542772634,14.585633100003,121.0562743,1709857738186,perspective
785266966832331,14.583573399998,121.0554536,1709857669511,perspective
719010087087138,14.5830024,121.0369895,1710894776455,perspective
806769111372568,14.575940599998,121.0338296,1710894537057,perspective
383750491170534,14.579402900002,121.0359001,1710894708553,perspective
7659945530716957,14.5732636,121.0353331,1710894488478,perspective
950359560041075,14.576148300001,121.0338287,1710894540460,perspective
704132464975469,14.5745722,121.0344642,1710894518506,perspective
1171431670689377,14.576429900001,121.0339888,1710894548658,perspective
398246453159598,14.5786672,121.0355692,1710894618501,perspective
778703784139081,14.576436700001,121.0340371,1710894549478,perspective
1438055236786875,14.576211799998,121.0338356,1710894541494,perspective
404762615500767,14.5752008,121.0341134,1710894525529,perspective
422878936905968,14.5811192,121.0365777,1710894745518,perspective
791099882885203,14.575781,121.0338799,1710894533460,perspective
767874568640165,14.572713300002,121.0353144,1710894480527,perspective
1462252471391701,14.585706899997,121.0375942,1710894822480,perspective
1470294073525375,14.57397,121.0350088,1710894510460,perspective
1589284611827389,14.5767388,121.0348032,1710894565503,perspective
387887344029084,14.575642299999,121.0339279,1710894531460,perspective
776398887695998,14.5835252,121.0370695,1710894790518,perspective
814051994100299,14.573055555556,121.03532810002,1710894485539,perspective
352265057809666,14.585665799997,121.037587,1710894821545,perspective
378341641780918,14.5720475,121.0353404,1710894469429,perspective
1072858330658242,14.572000199998,121.03535880144,1710894468462,perspective
402360119076941,14.5763728,121.0338665,1710894545322,perspective
727208269606956,14.5800715,121.036203,1710894719548,perspective
822283399728942,14.576847700002,121.0348732,1710894568427,perspective
399947102657571,14.574166666667,121.034776,1710894513526,perspective
255418697635808,14.572987300003,121.0353297,1710894484542,perspective
385643404290120,14.581327299997,121.0365862,1710894751514,perspective
424836030097357,14.5763984,121.0338845,1710894545708,perspective
374842502178519,14.581050099997,121.03655555556,1710894742518,perspective
4291860211094042,14.585625899999,121.0375806,1710894820584,perspective
1809198352885680,14.583082700002,121.0370016,1710894779580,perspective
3533267986925366,14.583874300001,121.0371781,1710894795479,perspective
280226591785471,14.581388888889,121.0365862,1710894752587,perspective
294227726848524,14.5854208,121.0375178,1710894817488,perspective
735311528788508,14.577893498302,121.034828,1710894582524,perspective
383614724471803,14.578826699834,121.035645,1710894695516,perspective
1460070034584841,14.575576,121.0339531,1710894531126,perspective
1823496334767556,14.572135099999,121.0352977,1710894471538,perspective
410882561584064,14.575896700002,121.0338449,1710894535694,perspective
427380956443391,14.581284,121.036587,1710894750494,perspective
1592048011630507,14.578561400002,121.0354841,1710894599553,perspective
272126092603008,14.578664700001,121.035541,1710894602537,perspective
401055099199606,14.574763299997,121.0343579,1710894520498,perspective
433712705971845,14.582146099999,121.0367581,1710894761488,perspective
391732760380898,14.5798272,121.03610520095,1710894716534,perspective
431606725984501,14.583918700002,121.0371859,1710894796529,perspective
7041071282670473,14.5799875,121.0361712,1710894718525,perspective
958210595906970,14.585120699999,121.0374417,1710894814465,perspective
436582755516866,14.582337400164,121.036808,1710894763496,perspective
1125804865539141,14.578898600002,121.0356817,1710894697547,perspective
452060807390097,14.573538,121.03534739983,1710894492558,perspective
756634656192813,14.5765172,121.0344853,1710894557465,perspective
1477175473150724,14.582640899998,121.0369041,1710894768530,perspective
3775062329442682,14.579624899998,121.0360235,1710894713519,perspective
1544640286107709,14.5765386,121.0345336,1710894559295,perspective
1561005684684669,14.574854100002,121.03430555556,1710894521459,perspective
1120248039009496,14.5797556,121.0360742,1710894715482,perspective
415014901216963,14.580885,121.0364971,1710894734535,perspective
3476470279331561,14.572491899999,121.0352839,1710894477495,perspective
427581643008837,14.5767388,121.0348032,1710894566391,perspective
1095512654813229,14.578316099997,121.035274,1710894593493,perspective
844191087515684,14.584263700002,121.0372445,1710894806449,perspective
346267771158324,14.5757124,121.0339002,1710894532526,perspective
365429369823164,14.5801564,121.0362352,1710894720484,perspective
940831281034530,14.5829688,121.0369781,1710894775490,perspective
261713926907549,14.581006700002,121.0365385,1710894740530,perspective
1125283682005118,14.574401100002,121.0345929,1710894516480,perspective
1394522097852607,14.574481899999,121.0345271,1710894517509,perspective
254925864352383,14.576771900003,121.034825,1710894566699,perspective
398679626120091,14.578089800002,121.0349116,1710894586454,perspective
1588471665254886,14.584182098765,121.0372315,1710894805550,perspective
734041462254411,14.584114100001,121.0372184,1710894804545,perspective
939227657792456,14.5839505,121.03719319995,1710894800466,perspective
1421163908793326,14.5845684,121.03731481481,1710894809513,perspective
1804669590045782,14.5754432,121.0340102,1710894528502,perspective
427070113337437,14.578686,121.0355957,1710894689549,perspective
1081216306425066,14.584683099999,121.0373422,1710894810548,perspective
782216990073020,14.5719564,121.0353726,1710894467503,perspective
1449140332654179,14.584457799998,121.0372832,1710894808491,perspective
330252756712884,14.571916700001,121.0353843,1710894466540,perspective
972406394507847,14.576565100002,121.0345774,1710894559708,perspective
1453412448938523,14.576442898849,121.0340904,1710894550492,perspective
3654269814831274,14.572180300002,121.0352832,1710894472495,perspective
277696465363697,14.579511899998,121.0359643,1710894711550,perspective
930449012035327,14.5720475,121.0353404,1710894469745,perspective
1456915305259859,14.5766404,121.0346838,1710894562488,perspective
862875555879536,14.5840034,121.0372002,1710894802483,perspective
963987918737861,14.583682099999,121.03713070006,1710894792450,perspective
